,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour
118320,59,2020-06-01 00:00:00,572.184,19.8,1.2,77.0,0.0,0.0,1,0,0,1,0
118321,59,2020-06-01 01:00:00,574.128,19.6,0.7,78.0,0.0,0.0,1,0,1,1,1
118322,59,2020-06-01 02:00:00,910.44,19.5,0.1,79.0,0.0,0.0,1,0,2,1,2
118323,59,2020-06-01 03:00:00,679.1039999999998,19.0,0.2,82.0,0.0,0.0,1,0,3,1,3
118324,59,2020-06-01 04:00:00,683.64,19.1,0.1,83.0,0.0,0.0,1,0,4,1,4
118325,59,2020-06-01 05:00:00,763.668,18.9,1.8,83.0,0.0,0.0,1,0,5,1,5
118326,59,2020-06-01 06:00:00,821.0160000000002,19.0,0.1,84.0,0.0,0.0,1,0,6,1,6
118327,59,2020-06-01 07:00:00,857.304,20.0,2.5,76.0,0.0,0.2,1,0,7,1,7
118328,59,2020-06-01 08:00:00,1187.136,21.0,3.5,70.0,0.0,0.4,1,0,8,1,8
118329,59,2020-06-01 09:00:00,919.512,22.4,3.4,62.0,0.0,1.0,1,0,9,1,9
118330,59,2020-06-01 10:00:00,937.98,22.7,3.6,58.0,0.0,0.9,1,0,10,1,10
118331,59,2020-06-01 11:00:00,1209.492,24.8,3.0,46.0,0.0,1.0,1,0,11,1,11
118332,59,2020-06-01 12:00:00,1304.424,25.5,3.9,39.0,0.0,1.0,1,0,12,1,12
118333,59,2020-06-01 13:00:00,1129.464,25.2,3.0,33.0,0.0,1.0,1,0,13,1,13
118334,59,2020-06-01 14:00:00,1159.596,26.1,2.9,33.0,0.0,1.0,1,0,14,1,14
118335,59,2020-06-01 15:00:00,1040.04,26.5,3.4,39.0,0.0,1.0,1,0,15,1,15
118336,59,2020-06-01 16:00:00,909.468,25.4,4.1,37.0,0.0,1.0,1,0,16,1,16
118337,59,2020-06-01 17:00:00,1125.576,25.0,3.5,39.0,0.0,1.0,1,0,17,1,17
118338,59,2020-06-01 18:00:00,731.268,24.2,2.6,40.0,0.0,1.0,1,0,18,1,18
118339,59,2020-06-01 19:00:00,611.712,22.7,3.3,42.0,0.0,1.0,1,0,19,1,19
118340,59,2020-06-01 20:00:00,855.0360000000002,19.5,2.1,58.0,0.0,0.2,1,0,20,1,20
118341,59,2020-06-01 21:00:00,954.828,18.1,0.1,61.0,0.0,0.0,1,0,21,1,21
118342,59,2020-06-01 22:00:00,606.2040000000002,16.9,1.5,63.0,0.0,0.0,1,0,22,1,22
118343,59,2020-06-01 23:00:00,627.264,15.5,1.0,70.0,0.0,0.0,1,0,23,1,23
118344,59,2020-06-02 00:00:00,781.812,13.2,0.4,79.0,0.0,0.0,1,0,24,2,0
118345,59,2020-06-02 01:00:00,765.612,12.5,0.5,82.0,0.0,0.0,1,0,25,2,1
118346,59,2020-06-02 02:00:00,646.056,12.2,1.0,80.0,0.0,0.0,1,0,26,2,2
118347,59,2020-06-02 03:00:00,1028.7,11.9,0.7,85.0,0.0,0.0,1,0,27,2,3
118348,59,2020-06-02 04:00:00,721.2239999999998,11.3,0.0,88.0,0.0,0.0,1,0,28,2,4
118349,59,2020-06-02 05:00:00,672.6239999999998,11.1,0.7,89.0,0.0,0.0,1,0,29,2,5
118350,59,2020-06-02 06:00:00,848.88,11.2,0.1,84.0,0.0,0.3,1,0,30,2,6
118351,59,2020-06-02 07:00:00,687.528,12.8,0.3,80.0,0.0,0.6,1,0,31,2,7
118352,59,2020-06-02 08:00:00,744.2280000000002,14.5,0.2,72.0,0.0,0.4,1,0,32,2,8
118353,59,2020-06-02 09:00:00,1215.3239999999996,17.6,0.7,50.0,0.0,0.8,1,0,33,2,9
118354,59,2020-06-02 10:00:00,1105.488,21.8,0.7,38.0,0.0,0.8,1,0,34,2,10
118355,59,2020-06-02 11:00:00,937.98,24.2,1.0,31.0,0.0,1.0,1,0,35,2,11
118356,59,2020-06-02 12:00:00,1133.028,25.7,1.6,30.0,0.0,1.0,1,0,36,2,12
118357,59,2020-06-02 13:00:00,1085.076,26.8,2.1,29.0,0.0,0.8,1,0,37,2,13
118358,59,2020-06-02 14:00:00,1277.856,27.0,2.1,30.0,0.0,0.8,1,0,38,2,14
118359,59,2020-06-02 15:00:00,1029.672,26.3,2.4,31.0,0.0,0.2,1,0,39,2,15
118360,59,2020-06-02 16:00:00,850.5,24.8,2.3,38.0,0.0,0.2,1,0,40,2,16
118361,59,2020-06-02 17:00:00,880.308,23.4,0.4,46.0,0.0,0.0,1,0,41,2,17
118362,59,2020-06-02 18:00:00,796.716,23.8,0.3,46.0,0.0,0.3,1,0,42,2,18
118363,59,2020-06-02 19:00:00,1137.24,21.4,0.9,62.0,0.0,0.1,1,0,43,2,19
118364,59,2020-06-02 20:00:00,822.312,19.7,0.7,65.0,0.0,0.0,1,0,44,2,20
118365,59,2020-06-02 21:00:00,656.424,18.7,0.9,72.0,0.0,0.0,1,0,45,2,21
