,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour
95880,48,2020-06-01 00:00:00,340.335,17.1,2.6,94.0,0.1,0.0,0,0,0,1,0
95881,48,2020-06-01 01:00:00,338.481,17.0,5.7,94.0,0.0,0.0,0,0,1,1,1
95882,48,2020-06-01 02:00:00,336.834,16.4,5.4,95.0,0.0,0.0,0,0,2,1,2
95883,48,2020-06-01 03:00:00,339.75,16.4,3.9,96.0,0.0,0.0,0,0,3,1,3
95884,48,2020-06-01 04:00:00,336.402,16.3,5.3,96.0,0.0,0.0,0,0,4,1,4
95885,48,2020-06-01 05:00:00,344.439,16.0,5.2,97.0,0.4,0.0,0,0,5,1,5
95886,48,2020-06-01 06:00:00,433.674,15.9,3.7,96.0,0.0,0.0,0,0,6,1,6
95887,48,2020-06-01 07:00:00,754.7669999999998,16.1,3.0,96.0,0.0,0.7,0,0,7,1,7
95888,48,2020-06-01 08:00:00,1215.495,17.0,3.6,87.0,0.0,1.0,0,0,8,1,8
95889,48,2020-06-01 09:00:00,1715.67,18.0,2.8,77.0,0.0,1.0,0,0,9,1,9
95890,48,2020-06-01 10:00:00,1807.416,18.4,3.5,70.0,0.0,1.0,0,0,10,1,10
95891,48,2020-06-01 11:00:00,1810.035,19.1,3.5,67.0,0.0,1.0,0,0,11,1,11
95892,48,2020-06-01 12:00:00,1622.457,19.2,5.5,62.0,0.0,1.0,0,0,12,1,12
95893,48,2020-06-01 13:00:00,1771.443,19.8,3.4,59.0,0.0,1.0,0,0,13,1,13
95894,48,2020-06-01 14:00:00,1859.337,19.7,4.9,59.0,0.0,1.0,0,0,14,1,14
95895,48,2020-06-01 15:00:00,1840.473,20.0,5.4,56.0,0.0,1.0,0,0,15,1,15
95896,48,2020-06-01 16:00:00,1835.397,19.5,5.3,59.0,0.0,1.0,0,0,16,1,16
95897,48,2020-06-01 17:00:00,1713.564,19.4,6.0,60.0,0.0,1.0,0,0,17,1,17
95898,48,2020-06-01 18:00:00,1261.098,19.1,4.4,64.0,0.0,1.0,0,0,18,1,18
95899,48,2020-06-01 19:00:00,977.454,18.3,3.3,64.0,0.0,1.0,0,0,19,1,19
95900,48,2020-06-01 20:00:00,777.5369999999998,17.1,4.2,75.0,0.0,0.6,0,0,20,1,20
95901,48,2020-06-01 21:00:00,649.7909999999998,16.1,2.8,84.0,0.0,0.0,0,0,21,1,21
95902,48,2020-06-01 22:00:00,596.844,15.5,2.6,90.0,0.0,0.0,0,0,22,1,22
95903,48,2020-06-01 23:00:00,558.441,15.0,2.4,91.0,0.0,0.0,0,0,23,1,23
95904,48,2020-06-02 00:00:00,505.737,14.6,1.4,92.0,0.0,0.0,0,0,24,2,0
95905,48,2020-06-02 01:00:00,499.581,14.3,1.9,92.0,0.0,0.0,0,0,25,2,1
95906,48,2020-06-02 02:00:00,489.852,14.2,2.8,92.0,0.0,0.0,0,0,26,2,2
95907,48,2020-06-02 03:00:00,480.681,14.0,1.3,93.0,0.0,0.0,0,0,27,2,3
95908,48,2020-06-02 04:00:00,479.052,14.1,2.2,92.0,0.0,0.0,0,0,28,2,4
95909,48,2020-06-02 05:00:00,482.661,14.0,1.2,88.0,0.0,0.0,0,0,29,2,5
95910,48,2020-06-02 06:00:00,585.702,14.4,1.6,84.0,0.0,0.0,0,0,30,2,6
95911,48,2020-06-02 07:00:00,789.174,15.0,2.1,79.0,0.0,0.0,0,0,31,2,7
95912,48,2020-06-02 08:00:00,1269.252,15.6,1.6,75.0,0.0,0.0,0,0,32,2,8
95913,48,2020-06-02 09:00:00,1717.812,16.2,0.7,80.0,0.0,0.0,0,0,33,2,9
95914,48,2020-06-02 10:00:00,1820.097,16.3,3.1,80.0,0.0,0.0,0,0,34,2,10
95915,48,2020-06-02 11:00:00,1799.064,15.1,1.2,82.0,1.4,0.0,0,0,35,2,11
95916,48,2020-06-02 12:00:00,1605.8970000000004,15.3,4.6,83.0,1.3,0.0,0,0,36,2,12
95917,48,2020-06-02 13:00:00,1745.28,17.6,5.7,50.0,0.0,0.0,0,0,37,2,13
95918,48,2020-06-02 14:00:00,1836.504,19.6,7.6,48.0,0.0,0.7,0,0,38,2,14
95919,48,2020-06-02 15:00:00,1801.296,20.5,4.9,45.0,0.0,0.7,0,0,39,2,15
95920,48,2020-06-02 16:00:00,1803.933,20.8,4.6,49.0,0.0,0.7,0,0,40,2,16
95921,48,2020-06-02 17:00:00,1655.037,19.9,2.7,57.0,0.0,0.0,0,0,41,2,17
95922,48,2020-06-02 18:00:00,1257.336,19.0,2.7,64.0,0.0,0.0,0,0,42,2,18
95923,48,2020-06-02 19:00:00,958.167,19.0,2.8,62.0,0.0,0.0,0,0,43,2,19
95924,48,2020-06-02 20:00:00,785.034,18.6,2.8,69.0,0.0,0.0,0,0,44,2,20
95925,48,2020-06-02 21:00:00,634.383,18.2,3.0,80.0,0.0,0.0,0,0,45,2,21
95926,48,2020-06-02 22:00:00,594.774,17.8,3.6,82.0,0.0,0.0,0,0,46,2,22
95927,48,2020-06-02 23:00:00,563.841,17.2,2.5,89.0,0.0,0.0,0,0,47,2,23
95928,48,2020-06-03 00:00:00,494.037,17.2,1.4,94.0,0.0,0.0,0,0,48,3,0
95929,48,2020-06-03 01:00:00,478.161,17.0,1.6,95.0,0.0,0.0,0,0,49,3,1
95930,48,2020-06-03 02:00:00,467.91,17.0,1.4,96.0,0.0,0.0,0,0,50,3,2
95931,48,2020-06-03 03:00:00,472.617,16.8,1.6,97.0,0.0,0.0,0,0,51,3,3
95932,48,2020-06-03 04:00:00,502.263,16.8,1.5,97.0,0.0,0.0,0,0,52,3,4
95933,48,2020-06-03 05:00:00,502.956,17.0,0.4,97.0,0.0,0.0,0,0,53,3,5
95934,48,2020-06-03 06:00:00,573.453,17.3,1.6,97.0,0.0,0.0,0,0,54,3,6
95935,48,2020-06-03 07:00:00,781.812,17.8,1.5,97.0,0.0,0.0,0,0,55,3,7
95936,48,2020-06-03 08:00:00,1265.607,19.0,1.6,90.0,0.0,0.5,0,0,56,3,8
95937,48,2020-06-03 09:00:00,1820.709,20.7,1.1,71.0,0.0,1.0,0,0,57,3,9
95938,48,2020-06-03 10:00:00,1937.214,20.9,2.2,72.0,0.0,0.9,0,0,58,3,10
95939,48,2020-06-03 11:00:00,1920.537,22.1,2.5,68.0,0.0,1.0,0,0,59,3,11
95940,48,2020-06-03 12:00:00,1757.169,22.8,3.2,65.0,0.0,1.0,0,0,60,3,12
95941,48,2020-06-03 13:00:00,1921.734,23.3,2.8,65.0,0.0,1.0,0,0,61,3,13
95942,48,2020-06-03 14:00:00,1990.026,23.5,3.7,66.0,0.0,1.0,0,0,62,3,14
95943,48,2020-06-03 15:00:00,1979.388,24.1,4.4,60.0,0.0,1.0,0,0,63,3,15
95944,48,2020-06-03 16:00:00,1972.134,23.9,3.2,65.0,0.0,1.0,0,0,64,3,16
95945,48,2020-06-03 17:00:00,1769.481,22.7,3.2,72.0,0.0,1.0,0,0,65,3,17
95946,48,2020-06-03 18:00:00,1292.337,21.1,4.2,80.0,0.0,1.0,0,0,66,3,18
95947,48,2020-06-03 19:00:00,999.945,19.1,4.3,91.0,0.0,0.3,0,0,67,3,19
95948,48,2020-06-03 20:00:00,816.903,18.8,4.1,93.0,0.0,0.0,0,0,68,3,20
95949,48,2020-06-03 21:00:00,670.059,18.8,2.5,93.0,0.0,0.0,0,0,69,3,21
95950,48,2020-06-03 22:00:00,631.854,18.9,1.7,91.0,0.0,0.0,0,0,70,3,22
95951,48,2020-06-03 23:00:00,575.451,19.0,1.3,89.0,0.0,0.0,0,0,71,3,23
95952,48,2020-06-04 00:00:00,487.26,18.8,2.2,94.0,0.0,0.0,0,0,72,4,0
95953,48,2020-06-04 01:00:00,483.777,19.2,1.9,95.0,0.0,0.0,0,0,73,4,1
95954,48,2020-06-04 02:00:00,477.711,19.5,1.9,95.0,0.1,0.0,0,0,74,4,2
95955,48,2020-06-04 03:00:00,467.793,19.1,2.1,96.0,0.0,0.0,0,0,75,4,3
95956,48,2020-06-04 04:00:00,473.256,18.4,1.8,96.0,0.2,0.0,0,0,76,4,4
95957,48,2020-06-04 05:00:00,506.673,18.1,2.2,97.0,0.0,0.0,0,0,77,4,5
95958,48,2020-06-04 06:00:00,573.39,18.2,3.3,97.0,0.1,0.0,0,0,78,4,6
95959,48,2020-06-04 07:00:00,753.3989999999999,18.5,3.4,97.0,0.1,0.0,0,0,79,4,7
95960,48,2020-06-04 08:00:00,1285.038,18.5,3.6,97.0,0.2,0.0,0,0,80,4,8
95961,48,2020-06-04 09:00:00,1830.978,18.8,2.5,97.0,0.0,0.0,0,0,81,4,9
95962,48,2020-06-04 10:00:00,1945.881,19.2,2.7,97.0,0.1,0.0,0,0,82,4,10
