,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour
12240,7,2020-06-01 00:00:00,1313.658,17.6,2.5,92.0,0.8,0.0,1,0,0,1,0
12241,7,2020-06-01 01:00:00,1298.592,17.7,2.9,91.0,0.3,0.0,1,0,1,1,1
12242,7,2020-06-01 02:00:00,1149.948491,17.5,3.2,91.0,0.0,0.0,1,0,2,1,2
12243,7,2020-06-01 03:00:00,632.448,17.1,3.2,91.0,0.0,0.0,1,0,3,1,3
12244,7,2020-06-01 04:00:00,688.3380000000002,17.0,3.3,92.0,0.0,0.0,1,0,4,1,4
12245,7,2020-06-01 05:00:00,1201.23,16.9,3.4,93.0,0.0,0.0,1,0,5,1,5
12246,7,2020-06-01 06:00:00,1531.629,16.7,3.4,90.0,0.1,0.0,1,0,6,1,6
12247,7,2020-06-01 07:00:00,1742.229,16.9,2.3,86.0,0.0,0.1,1,0,7,1,7
12248,7,2020-06-01 08:00:00,1999.485,17.8,3.3,80.0,0.0,0.3,1,0,8,1,8
12249,7,2020-06-01 09:00:00,2137.204764,19.3,2.1,73.0,0.0,0.7,1,0,9,1,9
12250,7,2020-06-01 10:00:00,2206.192541,20.5,3.4,62.0,0.0,1.0,1,0,10,1,10
12251,7,2020-06-01 11:00:00,2284.597093,22.1,3.6,52.0,0.0,1.0,1,0,11,1,11
12252,7,2020-06-01 12:00:00,2254.73625,23.1,4.0,49.0,0.0,1.0,1,0,12,1,12
12253,7,2020-06-01 13:00:00,2570.552777,23.1,5.1,42.0,0.0,1.0,1,0,13,1,13
12254,7,2020-06-01 14:00:00,2552.732777,23.6,5.1,39.0,0.0,1.0,1,0,14,1,14
12255,7,2020-06-01 15:00:00,2370.545103,23.8,5.5,40.0,0.0,1.0,1,0,15,1,15
12256,7,2020-06-01 16:00:00,2169.112438,24.4,3.0,39.0,0.0,1.0,1,0,16,1,16
12257,7,2020-06-01 17:00:00,2028.969,23.6,4.4,41.0,0.0,1.0,1,0,17,1,17
12258,7,2020-06-01 18:00:00,1646.406,22.7,4.1,42.0,0.0,1.0,1,0,18,1,18
12259,7,2020-06-01 19:00:00,1360.395,21.3,4.2,44.0,0.0,1.0,1,0,19,1,19
12260,7,2020-06-01 20:00:00,1188.756,19.8,2.5,51.0,0.0,0.4,1,0,20,1,20
12261,7,2020-06-01 21:00:00,1017.846,18.6,2.5,55.0,0.0,0.0,1,0,21,1,21
12262,7,2020-06-01 22:00:00,825.2280000000002,17.9,2.0,62.0,0.0,0.0,1,0,22,1,22
12263,7,2020-06-01 23:00:00,1429.4879999999996,17.2,2.0,68.0,0.0,0.0,1,0,23,1,23
12264,7,2020-06-02 00:00:00,1390.77,16.6,1.6,74.0,0.0,0.0,1,0,24,2,0
12265,7,2020-06-02 01:00:00,1337.796,16.2,0.8,77.0,0.0,0.0,1,0,25,2,1
12266,7,2020-06-02 02:00:00,1301.103,15.9,1.1,78.0,0.0,0.0,1,0,26,2,2
12267,7,2020-06-02 03:00:00,1131.651,15.7,0.4,78.0,0.0,0.0,1,0,27,2,3
12268,7,2020-06-02 04:00:00,664.8480000000002,15.5,0.9,79.0,0.0,0.0,1,0,28,2,4
12269,7,2020-06-02 05:00:00,1098.684,14.8,1.3,79.0,0.0,0.0,1,0,29,2,5
12270,7,2020-06-02 06:00:00,1510.4070000000004,15.0,2.2,79.0,0.0,0.0,1,0,30,2,6
12271,7,2020-06-02 07:00:00,1739.799,15.5,1.4,77.0,0.0,0.0,1,0,31,2,7
12272,7,2020-06-02 08:00:00,1976.886,16.0,2.2,75.0,0.0,0.0,1,0,32,2,8
12273,7,2020-06-02 09:00:00,2091.825,16.9,2.5,71.0,0.0,0.0,1,0,33,2,9
12274,7,2020-06-02 10:00:00,2111.265,17.3,2.5,65.0,0.0,0.0,1,0,34,2,10
12275,7,2020-06-02 11:00:00,2060.3160000000007,17.5,2.6,70.0,0.0,0.0,1,0,35,2,11
12276,7,2020-06-02 12:00:00,2040.309,16.3,2.9,80.0,1.9,0.0,1,0,36,2,12
12277,7,2020-06-02 13:00:00,2083.806,17.5,2.2,68.0,0.0,0.0,1,0,37,2,13
12278,7,2020-06-02 14:00:00,2078.703,20.4,3.1,51.0,0.0,0.1,1,0,38,2,14
12279,7,2020-06-02 15:00:00,2106.81,20.9,2.2,48.0,0.0,0.0,1,0,39,2,15
12280,7,2020-06-02 16:00:00,2074.572,21.7,2.5,46.0,0.0,0.1,1,0,40,2,16
12281,7,2020-06-02 17:00:00,2014.713,21.2,3.3,55.0,0.0,0.0,1,0,41,2,17
12282,7,2020-06-02 18:00:00,1613.682,20.6,2.4,58.0,0.0,0.0,1,0,42,2,18
12283,7,2020-06-02 19:00:00,1314.8729999999996,20.3,2.9,61.0,0.0,0.0,1,0,43,2,19
12284,7,2020-06-02 20:00:00,1135.458,19.9,3.1,65.0,0.0,0.0,1,0,44,2,20
12285,7,2020-06-02 21:00:00,962.361,19.6,2.7,70.0,0.0,0.0,1,0,45,2,21
12286,7,2020-06-02 22:00:00,793.8,19.3,2.2,74.0,0.0,0.0,1,0,46,2,22
12287,7,2020-06-02 23:00:00,1357.56,19.0,1.7,79.0,0.0,0.0,1,0,47,2,23
12288,7,2020-06-03 00:00:00,1241.7856880000004,18.4,1.7,84.0,0.1,0.0,1,0,48,3,0
12289,7,2020-06-03 01:00:00,1009.126053,18.3,2.0,86.0,0.0,0.0,1,0,49,3,1
12290,7,2020-06-03 02:00:00,1099.052182,18.2,1.8,89.0,0.0,0.0,1,0,50,3,2
12291,7,2020-06-03 03:00:00,662.742,18.2,1.3,89.0,0.0,0.0,1,0,51,3,3
12292,7,2020-06-03 04:00:00,678.2130000000002,18.1,1.5,87.0,0.0,0.0,1,0,52,3,4
12293,7,2020-06-03 05:00:00,1183.167,18.1,1.3,88.0,0.0,0.0,1,0,53,3,5
12294,7,2020-06-03 06:00:00,1488.456,17.6,0.4,89.0,0.0,0.0,1,0,54,3,6
12295,7,2020-06-03 07:00:00,1731.294,18.3,1.8,88.0,0.0,0.3,1,0,55,3,7
12296,7,2020-06-03 08:00:00,1987.092,19.7,2.0,82.0,0.0,0.9,1,0,56,3,8
12297,7,2020-06-03 09:00:00,2207.169,20.8,0.8,76.0,0.0,0.4,1,0,57,3,9
12298,7,2020-06-03 10:00:00,2268.081,22.0,1.4,73.0,0.0,0.2,1,0,58,3,10
12299,7,2020-06-03 11:00:00,2237.706,23.1,2.2,68.0,0.0,0.3,1,0,59,3,11
12300,7,2020-06-03 12:00:00,2223.45,24.4,2.6,58.0,0.0,0.6,1,0,60,3,12
12301,7,2020-06-03 13:00:00,2281.608,26.1,2.2,55.0,0.0,1.0,1,0,61,3,13
12302,7,2020-06-03 14:00:00,2275.047,26.8,2.7,50.0,0.0,1.0,1,0,62,3,14
12303,7,2020-06-03 15:00:00,2244.348,27.9,2.5,52.0,0.0,1.0,1,0,63,3,15
12304,7,2020-06-03 16:00:00,2061.936,28.2,2.8,48.0,0.0,1.0,1,0,64,3,16
12305,7,2020-06-03 17:00:00,2001.996,28.1,3.8,49.0,0.0,1.0,1,0,65,3,17
12306,7,2020-06-03 18:00:00,1695.411,26.1,4.5,60.0,0.0,1.0,1,0,66,3,18
12307,7,2020-06-03 19:00:00,1386.1529999999998,23.8,4.8,68.0,0.0,0.8,1,0,67,3,19
12308,7,2020-06-03 20:00:00,1197.018,21.0,5.2,80.0,0.0,0.0,1,0,68,3,20
12309,7,2020-06-03 21:00:00,1012.743,20.5,3.1,81.0,0.0,0.0,1,0,69,3,21
12310,7,2020-06-03 22:00:00,819.9630000000002,20.4,2.4,81.0,0.0,0.0,1,0,70,3,22
12311,7,2020-06-03 23:00:00,1420.092,20.1,2.2,81.0,0.0,0.0,1,0,71,3,23
12312,7,2020-06-04 00:00:00,1397.817,20.1,1.5,81.0,0.0,0.0,1,0,72,4,0
