,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour
91800,46,2020-06-01 00:00:00,675.648,17.6,2.5,92.0,0.8,0.0,1,0,0,1,0
91801,46,2020-06-01 01:00:00,665.712,17.7,2.9,91.0,0.3,0.0,1,0,1,1,1
91802,46,2020-06-01 02:00:00,819.936,17.5,3.2,91.0,0.0,0.0,1,0,2,1,2
91803,46,2020-06-01 03:00:00,756.432,17.1,3.2,91.0,0.0,0.0,1,0,3,1,3
91804,46,2020-06-01 04:00:00,1195.344,17.0,3.3,92.0,0.0,0.0,1,0,4,1,4
91805,46,2020-06-01 05:00:00,1278.288,16.9,3.4,93.0,0.0,0.0,1,0,5,1,5
91806,46,2020-06-01 06:00:00,1528.4160000000004,16.7,3.4,90.0,0.1,0.0,1,0,6,1,6
91807,46,2020-06-01 07:00:00,1772.496,16.9,2.3,86.0,0.0,0.1,1,0,7,1,7
91808,46,2020-06-01 08:00:00,2515.968,17.8,3.3,80.0,0.0,0.3,1,0,8,1,8
91809,46,2020-06-01 09:00:00,2779.056,19.3,2.1,73.0,0.0,0.7,1,0,9,1,9
91810,46,2020-06-01 10:00:00,2849.472,20.5,3.4,62.0,0.0,1.0,1,0,10,1,10
91811,46,2020-06-01 11:00:00,2795.472,22.1,3.6,52.0,0.0,1.0,1,0,11,1,11
91812,46,2020-06-01 12:00:00,2816.64,23.1,4.0,49.0,0.0,1.0,1,0,12,1,12
91813,46,2020-06-01 13:00:00,2835.216,23.1,5.1,42.0,0.0,1.0,1,0,13,1,13
91814,46,2020-06-01 14:00:00,2737.5840000000007,23.6,5.1,39.0,0.0,1.0,1,0,14,1,14
91815,46,2020-06-01 15:00:00,2709.072,23.8,5.5,40.0,0.0,1.0,1,0,15,1,15
91816,46,2020-06-01 16:00:00,2669.328,24.4,3.0,39.0,0.0,1.0,1,0,16,1,16
91817,46,2020-06-01 17:00:00,2635.2,23.6,4.4,41.0,0.0,1.0,1,0,17,1,17
91818,46,2020-06-01 18:00:00,2096.928,22.7,4.1,42.0,0.0,1.0,1,0,18,1,18
91819,46,2020-06-01 19:00:00,1697.76,21.3,4.2,44.0,0.0,1.0,1,0,19,1,19
91820,46,2020-06-01 20:00:00,1481.328,19.8,2.5,51.0,0.0,0.4,1,0,20,1,20
91821,46,2020-06-01 21:00:00,1280.88,18.6,2.5,55.0,0.0,0.0,1,0,21,1,21
91822,46,2020-06-01 22:00:00,1159.92,17.9,2.0,62.0,0.0,0.0,1,0,22,1,22
91823,46,2020-06-01 23:00:00,946.944,17.2,2.0,68.0,0.0,0.0,1,0,23,1,23
91824,46,2020-06-02 00:00:00,724.8960000000002,16.6,1.6,74.0,0.0,0.0,1,0,24,2,0
91825,46,2020-06-02 01:00:00,718.8480000000002,16.2,0.8,77.0,0.0,0.0,1,0,25,2,1
91826,46,2020-06-02 02:00:00,800.064,15.9,1.1,78.0,0.0,0.0,1,0,26,2,2
91827,46,2020-06-02 03:00:00,730.08,15.7,0.4,78.0,0.0,0.0,1,0,27,2,3
91828,46,2020-06-02 04:00:00,1251.072,15.5,0.9,79.0,0.0,0.0,1,0,28,2,4
91829,46,2020-06-02 05:00:00,1327.9679999999996,14.8,1.3,79.0,0.0,0.0,1,0,29,2,5
91830,46,2020-06-02 06:00:00,1563.408,15.0,2.2,79.0,0.0,0.0,1,0,30,2,6
91831,46,2020-06-02 07:00:00,2064.096,15.5,1.4,77.0,0.0,0.0,1,0,31,2,7
91832,46,2020-06-02 08:00:00,2484.864,16.0,2.2,75.0,0.0,0.0,1,0,32,2,8
91833,46,2020-06-02 09:00:00,2714.688,16.9,2.5,71.0,0.0,0.0,1,0,33,2,9
91834,46,2020-06-02 10:00:00,2779.056,17.3,2.5,65.0,0.0,0.0,1,0,34,2,10
91835,46,2020-06-02 11:00:00,2776.896,17.5,2.6,70.0,0.0,0.0,1,0,35,2,11
91836,46,2020-06-02 12:00:00,2820.528,16.3,2.9,80.0,1.9,0.0,1,0,36,2,12
91837,46,2020-06-02 13:00:00,2839.1040000000007,17.5,2.2,68.0,0.0,0.0,1,0,37,2,13
91838,46,2020-06-02 14:00:00,2741.9040000000005,20.4,3.1,51.0,0.0,0.1,1,0,38,2,14
91839,46,2020-06-02 15:00:00,2720.736,20.9,2.2,48.0,0.0,0.0,1,0,39,2,15
91840,46,2020-06-02 16:00:00,2684.448,21.7,2.5,46.0,0.0,0.1,1,0,40,2,16
91841,46,2020-06-02 17:00:00,2517.696,21.2,3.3,55.0,0.0,0.0,1,0,41,2,17
91842,46,2020-06-02 18:00:00,2032.992,20.6,2.4,58.0,0.0,0.0,1,0,42,2,18
91843,46,2020-06-02 19:00:00,1627.344,20.3,2.9,61.0,0.0,0.0,1,0,43,2,19
91844,46,2020-06-02 20:00:00,1476.576,19.9,3.1,65.0,0.0,0.0,1,0,44,2,20
91845,46,2020-06-02 21:00:00,1264.032,19.6,2.7,70.0,0.0,0.0,1,0,45,2,21
91846,46,2020-06-02 22:00:00,1158.624,19.3,2.2,74.0,0.0,0.0,1,0,46,2,22
91847,46,2020-06-02 23:00:00,936.144,19.0,1.7,79.0,0.0,0.0,1,0,47,2,23
91848,46,2020-06-03 00:00:00,709.3439999999998,18.4,1.7,84.0,0.1,0.0,1,0,48,3,0
91849,46,2020-06-03 01:00:00,712.8,18.3,2.0,86.0,0.0,0.0,1,0,49,3,1
91850,46,2020-06-03 02:00:00,829.008,18.2,1.8,89.0,0.0,0.0,1,0,50,3,2
91851,46,2020-06-03 03:00:00,760.32,18.2,1.3,89.0,0.0,0.0,1,0,51,3,3
91852,46,2020-06-03 04:00:00,1271.376,18.1,1.5,87.0,0.0,0.0,1,0,52,3,4
91853,46,2020-06-03 05:00:00,1330.128,18.1,1.3,88.0,0.0,0.0,1,0,53,3,5
91854,46,2020-06-03 06:00:00,1591.056,17.6,0.4,89.0,0.0,0.0,1,0,54,3,6
91855,46,2020-06-03 07:00:00,2029.968,18.3,1.8,88.0,0.0,0.3,1,0,55,3,7
91856,46,2020-06-03 08:00:00,2545.776,19.7,2.0,82.0,0.0,0.9,1,0,56,3,8
91857,46,2020-06-03 09:00:00,2769.12,20.8,0.8,76.0,0.0,0.4,1,0,57,3,9
91858,46,2020-06-03 10:00:00,2928.0959999999995,22.0,1.4,73.0,0.0,0.2,1,0,58,3,10
91859,46,2020-06-03 11:00:00,2890.08,23.1,2.2,68.0,0.0,0.3,1,0,59,3,11
91860,46,2020-06-03 12:00:00,2858.544000000001,24.4,2.6,58.0,0.0,0.6,1,0,60,3,12
91861,46,2020-06-03 13:00:00,2891.808,26.1,2.2,55.0,0.0,1.0,1,0,61,3,13
91862,46,2020-06-03 14:00:00,2842.56,26.8,2.7,50.0,0.0,1.0,1,0,62,3,14
91863,46,2020-06-03 15:00:00,2850.336,27.9,2.5,52.0,0.0,1.0,1,0,63,3,15
91864,46,2020-06-03 16:00:00,2886.6240000000007,28.2,2.8,48.0,0.0,1.0,1,0,64,3,16
91865,46,2020-06-03 17:00:00,2752.272,28.1,3.8,49.0,0.0,1.0,1,0,65,3,17
91866,46,2020-06-03 18:00:00,2162.16,26.1,4.5,60.0,0.0,1.0,1,0,66,3,18
91867,46,2020-06-03 19:00:00,1828.224,23.8,4.8,68.0,0.0,0.8,1,0,67,3,19
91868,46,2020-06-03 20:00:00,1609.632,21.0,5.2,80.0,0.0,0.0,1,0,68,3,20
91869,46,2020-06-03 21:00:00,1350.0,20.5,3.1,81.0,0.0,0.0,1,0,69,3,21
91870,46,2020-06-03 22:00:00,1204.848,20.4,2.4,81.0,0.0,0.0,1,0,70,3,22
91871,46,2020-06-03 23:00:00,994.464,20.1,2.2,81.0,0.0,0.0,1,0,71,3,23
91872,46,2020-06-04 00:00:00,747.36,20.1,1.5,81.0,0.0,0.0,1,0,72,4,0
91873,46,2020-06-04 01:00:00,750.3839999999999,20.0,2.2,83.0,0.0,0.0,1,0,73,4,1
91874,46,2020-06-04 02:00:00,873.936,20.1,1.0,84.0,0.0,0.0,1,0,74,4,2
91875,46,2020-06-04 03:00:00,807.408,20.4,2.6,86.0,0.0,0.0,1,0,75,4,3
91876,46,2020-06-04 04:00:00,1309.8239999999996,20.5,2.0,88.0,0.0,0.0,1,0,76,4,4
91877,46,2020-06-04 05:00:00,1374.624,20.3,2.0,91.0,0.0,0.0,1,0,77,4,5
91878,46,2020-06-04 06:00:00,1577.664,20.1,3.0,91.0,0.1,0.0,1,0,78,4,6
91879,46,2020-06-04 07:00:00,2211.408,20.1,2.2,90.0,0.0,0.0,1,0,79,4,7
91880,46,2020-06-04 08:00:00,2561.76,20.1,3.5,89.0,0.1,0.0,1,0,80,4,8
91881,46,2020-06-04 09:00:00,2802.816,20.6,3.1,90.0,0.0,0.0,1,0,81,4,9
91882,46,2020-06-04 10:00:00,2893.536,22.4,2.7,76.0,0.0,0.5,1,0,82,4,10
91883,46,2020-06-04 11:00:00,2874.528,23.9,2.8,68.0,0.0,0.6,1,0,83,4,11
91884,46,2020-06-04 12:00:00,2916.432,25.0,3.1,63.0,0.0,0.8,1,0,84,4,12
91885,46,2020-06-04 13:00:00,2950.56,26.0,3.1,60.0,0.0,1.0,1,0,85,4,13
91886,46,2020-06-04 14:00:00,2911.248,26.4,3.8,60.0,0.0,1.0,1,0,86,4,14
91887,46,2020-06-04 15:00:00,2863.296,25.4,4.2,66.0,0.0,0.5,1,0,87,4,15
91888,46,2020-06-04 16:00:00,2816.208,24.3,3.6,70.0,0.0,0.0,1,0,88,4,16
91889,46,2020-06-04 17:00:00,2692.656,23.2,4.1,75.0,0.0,0.1,1,0,89,4,17
91890,46,2020-06-04 18:00:00,2172.096,22.8,3.1,77.0,0.0,0.2,1,0,90,4,18
91891,46,2020-06-04 19:00:00,1852.848,21.7,3.3,80.0,0.0,0.0,1,0,91,4,19
91892,46,2020-06-04 20:00:00,1602.2879999999998,21.4,2.5,83.0,0.0,0.0,1,0,92,4,20
91893,46,2020-06-04 21:00:00,1486.5120000000004,20.8,1.9,86.0,0.0,0.0,1,0,93,4,21
91894,46,2020-06-04 22:00:00,1265.76,20.3,1.6,89.0,0.0,0.0,1,0,94,4,22
91895,46,2020-06-04 23:00:00,1036.8,19.9,1.4,91.0,0.0,0.0,1,0,95,4,23
91896,46,2020-06-05 00:00:00,800.928,19.7,2.0,90.0,0.0,0.0,1,0,96,5,0
91897,46,2020-06-05 01:00:00,793.584,19.5,1.4,90.0,0.0,0.0,1,0,97,5,1
91898,46,2020-06-05 02:00:00,902.88,19.3,1.6,90.0,0.0,0.0,1,0,98,5,2
91899,46,2020-06-05 03:00:00,1024.272,19.3,1.6,90.0,0.0,0.0,1,0,99,5,3
91900,46,2020-06-05 04:00:00,1318.464,18.9,1.5,90.0,0.0,0.0,1,0,100,5,4
91901,46,2020-06-05 05:00:00,1339.632,18.4,1.3,92.0,0.0,0.0,1,0,101,5,5
91902,46,2020-06-05 06:00:00,1541.808,18.7,1.3,92.0,0.0,0.0,1,0,102,5,6
91903,46,2020-06-05 07:00:00,2212.272,19.0,1.1,90.0,0.0,0.0,1,0,103,5,7
91904,46,2020-06-05 08:00:00,2525.904,19.9,2.2,86.0,0.0,0.1,1,0,104,5,8
91905,46,2020-06-05 09:00:00,2741.472,21.0,1.5,77.0,0.0,0.2,1,0,105,5,9
91906,46,2020-06-05 10:00:00,2951.856,22.3,1.3,71.0,0.0,0.6,1,0,106,5,10
91907,46,2020-06-05 11:00:00,2802.816,23.9,2.5,67.0,0.0,0.8,1,0,107,5,11
91908,46,2020-06-05 12:00:00,2858.976,25.1,2.2,60.0,0.0,0.8,1,0,108,5,12
91909,46,2020-06-05 13:00:00,2851.2,26.3,1.8,57.0,0.0,0.9,1,0,109,5,13
91910,46,2020-06-05 14:00:00,2796.336,27.2,2.8,50.0,0.0,1.0,1,0,110,5,14
