,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
85680,43,2020-06-01 00:00:00,1044.36,20.7,0.8,65.0,0.0,0.0,1,1,0,1,0,0,0
85681,43,2020-06-01 01:00:00,1071.792,18.1,1.1,87.0,0.0,0.0,1,1,1,1,1,0,0
85682,43,2020-06-01 02:00:00,1097.28,18.0,0.8,91.0,0.1,0.0,1,1,2,1,2,0,0
85683,43,2020-06-01 03:00:00,1080.0,18.0,1.1,92.0,0.5,0.0,1,1,3,1,3,0,0
85684,43,2020-06-01 04:00:00,1052.136,18.2,1.1,91.0,0.0,0.0,1,1,4,1,4,0,0
85685,43,2020-06-01 05:00:00,1085.184,18.2,1.0,89.0,0.0,0.0,1,1,5,1,5,0,0
85686,43,2020-06-01 06:00:00,1211.76,18.3,1.5,88.0,0.0,0.0,1,1,6,1,6,0,0
85687,43,2020-06-01 07:00:00,1409.4,18.6,0.8,85.0,0.0,0.0,1,1,7,1,7,0,0
85688,43,2020-06-01 08:00:00,1660.8239999999996,19.6,2.0,74.0,0.0,0.2,1,1,8,1,8,0,0
85689,43,2020-06-01 09:00:00,1866.672,20.7,2.1,61.0,0.0,0.8,1,1,9,1,9,0,0
85690,43,2020-06-01 10:00:00,2076.408,22.7,2.1,52.0,0.0,1.0,1,1,10,1,10,0,0
85691,43,2020-06-01 11:00:00,1971.216,23.2,3.4,42.0,0.0,1.0,1,1,11,1,11,0,0
85692,43,2020-06-01 12:00:00,1910.088,24.5,3.3,36.0,0.0,1.0,1,1,12,1,12,0,0
85693,43,2020-06-01 13:00:00,1961.064,24.9,4.2,28.0,0.0,1.0,1,1,13,1,13,0,0
85694,43,2020-06-01 14:00:00,1952.64,25.5,3.9,24.0,0.0,1.0,1,1,14,1,14,0,0
85695,43,2020-06-01 15:00:00,1931.04,26.0,3.5,26.0,0.0,1.0,1,1,15,1,15,0,0
85696,43,2020-06-01 16:00:00,1949.4,26.0,3.8,19.0,0.0,1.0,1,1,16,1,16,0,0
85697,43,2020-06-01 17:00:00,1792.152,25.7,3.3,20.0,0.0,1.0,1,1,17,1,17,0,0
85698,43,2020-06-01 18:00:00,1542.024,24.7,2.6,30.0,0.0,1.0,1,1,18,1,18,0,0
85699,43,2020-06-01 19:00:00,1453.464,23.7,2.1,30.0,0.0,1.0,1,1,19,1,19,0,0
