,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
57120,29,2020-06-01 00:00:00,357.21,19.1,1.7,94.0,0.0,0.0,0,0,0,1,0,0,0
57121,29,2020-06-01 01:00:00,348.9480000000001,19.0,1.0,93.0,0.0,0.0,0,0,1,1,1,0,0
57122,29,2020-06-01 02:00:00,352.6740000000001,18.8,0.9,93.0,0.0,0.0,0,0,2,1,2,0,0
57123,29,2020-06-01 03:00:00,347.004,18.6,0.4,95.0,0.0,0.0,0,0,3,1,3,0,0
57124,29,2020-06-01 04:00:00,381.834,18.1,0.3,95.0,0.0,0.0,0,0,4,1,4,0,0
57125,29,2020-06-01 05:00:00,450.846,18.1,1.6,96.0,0.0,0.0,0,0,5,1,5,0,0
57126,29,2020-06-01 06:00:00,568.4580000000002,18.2,0.1,96.0,0.0,0.0,0,0,6,1,6,0,0
57127,29,2020-06-01 07:00:00,825.066,19.1,1.1,93.0,0.0,0.1,0,0,7,1,7,0,0
57128,29,2020-06-01 08:00:00,850.5,22.4,2.0,74.0,0.0,1.0,0,0,8,1,8,0,0
57129,29,2020-06-01 09:00:00,855.0360000000002,23.4,1.7,68.0,0.0,1.0,0,0,9,1,9,0,0
57130,29,2020-06-01 10:00:00,847.7460000000002,24.4,1.8,62.0,0.0,1.0,0,0,10,1,10,0,0
57131,29,2020-06-01 11:00:00,885.0060000000002,25.8,1.7,53.0,0.0,1.0,0,0,11,1,11,0,0
57132,29,2020-06-01 12:00:00,930.852,26.5,2.2,50.0,0.0,1.0,0,0,12,1,12,0,0
57133,29,2020-06-01 13:00:00,904.608,26.3,2.1,59.0,0.0,0.7,0,0,13,1,13,0,0
57134,29,2020-06-01 14:00:00,934.416,26.7,1.9,57.0,0.0,0.9,0,0,14,1,14,0,0
57135,29,2020-06-01 15:00:00,902.016,27.5,1.3,50.0,0.0,1.0,0,0,15,1,15,0,0
57136,29,2020-06-01 16:00:00,938.628,27.0,1.4,53.0,0.0,0.9,0,0,16,1,16,0,0
57137,29,2020-06-01 17:00:00,1003.104,28.0,3.5,27.0,0.0,1.0,0,0,17,1,17,0,0
57138,29,2020-06-01 18:00:00,934.254,27.0,3.0,30.0,0.0,1.0,0,0,18,1,18,0,0
57139,29,2020-06-01 19:00:00,907.2,25.5,3.1,33.0,0.0,0.9,0,0,19,1,19,0,0
57140,29,2020-06-01 20:00:00,842.238,23.8,2.2,36.0,0.0,0.0,0,0,20,1,20,0,0
57141,29,2020-06-01 21:00:00,715.716,20.6,0.7,45.0,0.0,0.0,0,0,21,1,21,0,0
57142,29,2020-06-01 22:00:00,483.894,21.7,2.3,34.0,0.0,0.0,0,0,22,1,22,0,0
57143,29,2020-06-01 23:00:00,374.22,21.3,2.7,29.0,0.0,0.0,0,0,23,1,23,0,0
57144,29,2020-06-02 00:00:00,351.702,20.3,2.0,34.0,0.0,0.0,0,0,24,2,0,0,0
57145,29,2020-06-02 01:00:00,346.842,20.5,2.7,34.0,0.0,0.0,0,0,25,2,1,0,0
57146,29,2020-06-02 02:00:00,342.306,17.8,0.9,44.0,0.0,0.0,0,0,26,2,2,0,0
57147,29,2020-06-02 03:00:00,345.384,17.2,0.7,48.0,0.0,0.0,0,0,27,2,3,0,0
57148,29,2020-06-02 04:00:00,374.544,17.7,2.4,46.0,0.0,0.0,0,0,28,2,4,0,0
57149,29,2020-06-02 05:00:00,457.164,17.8,2.2,45.0,0.0,0.0,0,0,29,2,5,0,0
57150,29,2020-06-02 06:00:00,676.0260000000002,18.4,2.2,43.0,0.0,0.3,0,0,30,2,6,0,0
57151,29,2020-06-02 07:00:00,734.346,19.5,1.1,43.0,0.0,1.0,0,0,31,2,7,0,0
57152,29,2020-06-02 08:00:00,772.578,21.5,1.6,39.0,0.0,1.0,0,0,32,2,8,0,0
57153,29,2020-06-02 09:00:00,805.4639999999998,23.7,0.8,35.0,0.0,1.0,0,0,33,2,9,0,0
57154,29,2020-06-02 10:00:00,791.694,25.2,1.7,28.0,0.0,1.0,0,0,34,2,10,0,0
57155,29,2020-06-02 11:00:00,859.8960000000002,25.7,2.7,27.0,0.0,1.0,0,0,35,2,11,0,0
57156,29,2020-06-02 12:00:00,863.298,25.9,2.6,26.0,0.0,1.0,0,0,36,2,12,0,0
57157,29,2020-06-02 13:00:00,854.8739999999998,25.3,2.6,27.0,0.0,1.0,0,0,37,2,13,0,0
57158,29,2020-06-02 14:00:00,887.112,25.6,2.1,27.0,0.0,0.8,0,0,38,2,14,0,0
57159,29,2020-06-02 15:00:00,846.936,24.3,2.1,32.0,0.0,0.7,0,0,39,2,15,0,0
57160,29,2020-06-02 16:00:00,867.672,23.6,2.6,45.0,0.0,0.7,0,0,40,2,16,0,0
57161,29,2020-06-02 17:00:00,883.872,21.8,2.6,57.0,0.0,0.6,0,0,41,2,17,0,0
57162,29,2020-06-02 18:00:00,795.582,21.9,1.8,59.0,0.0,0.3,0,0,42,2,18,0,0
57163,29,2020-06-02 19:00:00,809.19,22.0,1.0,57.0,0.0,0.0,0,0,43,2,19,0,0
57164,29,2020-06-02 20:00:00,660.96,20.3,0.4,61.0,0.0,0.0,0,0,44,2,20,0,0
