,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour
69360,35,2020-06-01 00:00:00,553.8240000000002,17.1,2.6,94.0,0.1,0.0,1,0,0,1,0
69361,35,2020-06-01 01:00:00,547.776,17.0,5.7,94.0,0.0,0.0,1,0,1,1,1
69362,35,2020-06-01 02:00:00,548.2080000000002,16.4,5.4,95.0,0.0,0.0,1,0,2,1,2
69363,35,2020-06-01 03:00:00,543.456,16.4,3.9,96.0,0.0,0.0,1,0,3,1,3
69364,35,2020-06-01 04:00:00,551.232,16.3,5.3,96.0,0.0,0.0,1,0,4,1,4
69365,35,2020-06-01 05:00:00,534.384,16.0,5.2,97.0,0.4,0.0,1,0,5,1,5
69366,35,2020-06-01 06:00:00,605.664,15.9,3.7,96.0,0.0,0.0,1,0,6,1,6
69367,35,2020-06-01 07:00:00,867.888,16.1,3.0,96.0,0.0,0.7,1,0,7,1,7
69368,35,2020-06-01 08:00:00,1348.2720000000004,17.0,3.6,87.0,0.0,1.0,1,0,8,1,8
69369,35,2020-06-01 09:00:00,1775.088,18.0,2.8,77.0,0.0,1.0,1,0,9,1,9
69370,35,2020-06-01 10:00:00,1876.608,18.4,3.5,70.0,0.0,1.0,1,0,10,1,10
69371,35,2020-06-01 11:00:00,1940.976,19.1,3.5,67.0,0.0,1.0,1,0,11,1,11
69372,35,2020-06-01 12:00:00,1832.544,19.2,5.5,62.0,0.0,1.0,1,0,12,1,12
69373,35,2020-06-01 13:00:00,1963.44,19.8,3.4,59.0,0.0,1.0,1,0,13,1,13
69374,35,2020-06-01 14:00:00,2040.336,19.7,4.9,59.0,0.0,1.0,1,0,14,1,14
69375,35,2020-06-01 15:00:00,1982.88,20.0,5.4,56.0,0.0,1.0,1,0,15,1,15
69376,35,2020-06-01 16:00:00,1883.952,19.5,5.3,59.0,0.0,1.0,1,0,16,1,16
69377,35,2020-06-01 17:00:00,1694.736,19.4,6.0,60.0,0.0,1.0,1,0,17,1,17
69378,35,2020-06-01 18:00:00,1231.2,19.1,4.4,64.0,0.0,1.0,1,0,18,1,18
69379,35,2020-06-01 19:00:00,967.248,18.3,3.3,64.0,0.0,1.0,1,0,19,1,19
69380,35,2020-06-01 20:00:00,867.0239999999999,17.1,4.2,75.0,0.0,0.6,1,0,20,1,20
69381,35,2020-06-01 21:00:00,756.432,16.1,2.8,84.0,0.0,0.0,1,0,21,1,21
69382,35,2020-06-01 22:00:00,658.8,15.5,2.6,90.0,0.0,0.0,1,0,22,1,22
69383,35,2020-06-01 23:00:00,613.008,15.0,2.4,91.0,0.0,0.0,1,0,23,1,23
69384,35,2020-06-02 00:00:00,586.224,14.6,1.4,92.0,0.0,0.0,1,0,24,2,0
69385,35,2020-06-02 01:00:00,579.744,14.3,1.9,92.0,0.0,0.0,1,0,25,2,1
69386,35,2020-06-02 02:00:00,578.88,14.2,2.8,92.0,0.0,0.0,1,0,26,2,2
69387,35,2020-06-02 03:00:00,568.08,14.0,1.3,93.0,0.0,0.0,1,0,27,2,3
69388,35,2020-06-02 04:00:00,563.76,14.1,2.2,92.0,0.0,0.0,1,0,28,2,4
69389,35,2020-06-02 05:00:00,549.072,14.0,1.2,88.0,0.0,0.0,1,0,29,2,5
69390,35,2020-06-02 06:00:00,627.264,14.4,1.6,84.0,0.0,0.0,1,0,30,2,6
69391,35,2020-06-02 07:00:00,891.216,15.0,2.1,79.0,0.0,0.0,1,0,31,2,7
69392,35,2020-06-02 08:00:00,1370.304,15.6,1.6,75.0,0.0,0.0,1,0,32,2,8
69393,35,2020-06-02 09:00:00,1803.6,16.2,0.7,80.0,0.0,0.0,1,0,33,2,9
69394,35,2020-06-02 10:00:00,1954.368,16.3,3.1,80.0,0.0,0.0,1,0,34,2,10
69395,35,2020-06-02 11:00:00,1996.704,15.1,1.2,82.0,1.4,0.0,1,0,35,2,11
69396,35,2020-06-02 12:00:00,1834.704,15.3,4.6,83.0,1.3,0.0,1,0,36,2,12
69397,35,2020-06-02 13:00:00,1961.712,17.6,5.7,50.0,0.0,0.0,1,0,37,2,13
69398,35,2020-06-02 14:00:00,2011.392,19.6,7.6,48.0,0.0,0.7,1,0,38,2,14
69399,35,2020-06-02 15:00:00,1973.376,20.5,4.9,45.0,0.0,0.7,1,0,39,2,15
69400,35,2020-06-02 16:00:00,1886.544,20.8,4.6,49.0,0.0,0.7,1,0,40,2,16
69401,35,2020-06-02 17:00:00,1681.344,19.9,2.7,57.0,0.0,0.0,1,0,41,2,17
69402,35,2020-06-02 18:00:00,1237.248,19.0,2.7,64.0,0.0,0.0,1,0,42,2,18
69403,35,2020-06-02 19:00:00,945.216,19.0,2.8,62.0,0.0,0.0,1,0,43,2,19
69404,35,2020-06-02 20:00:00,807.84,18.6,2.8,69.0,0.0,0.0,1,0,44,2,20
69405,35,2020-06-02 21:00:00,720.576,18.2,3.0,80.0,0.0,0.0,1,0,45,2,21
69406,35,2020-06-02 22:00:00,642.384,17.8,3.6,82.0,0.0,0.0,1,0,46,2,22
69407,35,2020-06-02 23:00:00,603.936,17.2,2.5,89.0,0.0,0.0,1,0,47,2,23
69408,35,2020-06-03 00:00:00,583.632,17.2,1.4,94.0,0.0,0.0,1,0,48,3,0
69409,35,2020-06-03 01:00:00,576.72,17.0,1.6,95.0,0.0,0.0,1,0,49,3,1
69410,35,2020-06-03 02:00:00,578.448,17.0,1.4,96.0,0.0,0.0,1,0,50,3,2
69411,35,2020-06-03 03:00:00,577.1519999999998,16.8,1.6,97.0,0.0,0.0,1,0,51,3,3
