,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour
75480,38,2020-06-01 00:00:00,3356.64,17.6,2.5,92.0,0.8,0.0,1,1,0,1,0
75481,38,2020-06-01 01:00:00,3235.68,17.7,2.9,91.0,0.3,0.0,1,1,1,1,1
75482,38,2020-06-01 02:00:00,3102.12,17.5,3.2,91.0,0.0,0.0,1,1,2,1,2
75483,38,2020-06-01 03:00:00,3114.72,17.1,3.2,91.0,0.0,0.0,1,1,3,1,3
75484,38,2020-06-01 04:00:00,3550.68,17.0,3.3,92.0,0.0,0.0,1,1,4,1,4
75485,38,2020-06-01 05:00:00,4689.72,16.9,3.4,93.0,0.0,0.0,1,1,5,1,5
75486,38,2020-06-01 06:00:00,5884.2,16.7,3.4,90.0,0.1,0.0,1,1,6,1,6
75487,38,2020-06-01 07:00:00,6637.68,16.9,2.3,86.0,0.0,0.1,1,1,7,1,7
75488,38,2020-06-01 08:00:00,7297.92,17.8,3.3,80.0,0.0,0.3,1,1,8,1,8
75489,38,2020-06-01 09:00:00,7761.6,19.3,2.1,73.0,0.0,0.7,1,1,9,1,9
75490,38,2020-06-01 10:00:00,9389.52,20.5,3.4,62.0,0.0,1.0,1,1,10,1,10
75491,38,2020-06-01 11:00:00,9175.32,22.1,3.6,52.0,0.0,1.0,1,1,11,1,11
75492,38,2020-06-01 12:00:00,8883.0,23.1,4.0,49.0,0.0,1.0,1,1,12,1,12
75493,38,2020-06-01 13:00:00,9334.08,23.1,5.1,42.0,0.0,1.0,1,1,13,1,13
75494,38,2020-06-01 14:00:00,8971.2,23.6,5.1,39.0,0.0,1.0,1,1,14,1,14
75495,38,2020-06-01 15:00:00,8709.12,23.8,5.5,40.0,0.0,1.0,1,1,15,1,15
75496,38,2020-06-01 16:00:00,8653.68,24.4,3.0,39.0,0.0,1.0,1,1,16,1,16
75497,38,2020-06-01 17:00:00,8915.76,23.6,4.4,41.0,0.0,1.0,1,1,17,1,17
75498,38,2020-06-01 18:00:00,7383.6,22.7,4.1,42.0,0.0,1.0,1,1,18,1,18
75499,38,2020-06-01 19:00:00,6579.72,21.3,4.2,44.0,0.0,1.0,1,1,19,1,19
75500,38,2020-06-01 20:00:00,6335.28,19.8,2.5,51.0,0.0,0.4,1,1,20,1,20
75501,38,2020-06-01 21:00:00,5518.8,18.6,2.5,55.0,0.0,0.0,1,1,21,1,21
75502,38,2020-06-01 22:00:00,4969.44,17.9,2.0,62.0,0.0,0.0,1,1,22,1,22
75503,38,2020-06-01 23:00:00,3996.72,17.2,2.0,68.0,0.0,0.0,1,1,23,1,23
75504,38,2020-06-02 00:00:00,3434.76,16.6,1.6,74.0,0.0,0.0,1,1,24,2,0
75505,38,2020-06-02 01:00:00,3276.0,16.2,0.8,77.0,0.0,0.0,1,1,25,2,1
75506,38,2020-06-02 02:00:00,3253.32,15.9,1.1,78.0,0.0,0.0,1,1,26,2,2
75507,38,2020-06-02 03:00:00,3223.08,15.7,0.4,78.0,0.0,0.0,1,1,27,2,3
75508,38,2020-06-02 04:00:00,3621.24,15.5,0.9,79.0,0.0,0.0,1,1,28,2,4
75509,38,2020-06-02 05:00:00,4813.2,14.8,1.3,79.0,0.0,0.0,1,1,29,2,5
75510,38,2020-06-02 06:00:00,5929.56,15.0,2.2,79.0,0.0,0.0,1,1,30,2,6
75511,38,2020-06-02 07:00:00,6617.52,15.5,1.4,77.0,0.0,0.0,1,1,31,2,7
75512,38,2020-06-02 08:00:00,7136.64,16.0,2.2,75.0,0.0,0.0,1,1,32,2,8
75513,38,2020-06-02 09:00:00,7529.76,16.9,2.5,71.0,0.0,0.0,1,1,33,2,9
