,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour
99960,50,2020-06-01 00:00:00,824.04,18.3,2.5,94.0,0.0,0.0,0,0,0,1,0
99961,50,2020-06-01 01:00:00,721.008,18.8,2.3,89.0,0.0,0.0,0,0,1,1,1
99962,50,2020-06-01 02:00:00,654.9119999999998,19.0,3.2,86.0,0.0,0.0,0,0,2,1,2
99963,50,2020-06-01 03:00:00,665.4960000000002,19.0,4.1,85.0,0.0,0.0,0,0,3,1,3
99964,50,2020-06-01 04:00:00,681.48,18.9,3.9,87.0,0.0,0.0,0,0,4,1,4
99965,50,2020-06-01 05:00:00,697.0319999999998,18.8,3.3,89.0,0.0,0.0,0,0,5,1,5
99966,50,2020-06-01 06:00:00,820.1519999999998,18.6,2.4,91.0,0.0,0.0,0,0,6,1,6
99967,50,2020-06-01 07:00:00,926.424,19.2,5.2,87.0,0.0,0.0,0,0,7,1,7
99968,50,2020-06-01 08:00:00,938.952,20.6,2.5,81.0,0.0,0.0,0,0,8,1,8
99969,50,2020-06-01 09:00:00,926.208,22.7,2.6,72.0,0.0,0.7,0,0,9,1,9
99970,50,2020-06-01 10:00:00,889.704,24.4,1.8,69.0,0.0,1.0,0,0,10,1,10
99971,50,2020-06-01 11:00:00,838.7280000000002,24.4,3.2,69.0,0.0,1.0,0,0,11,1,11
99972,50,2020-06-01 12:00:00,861.84,23.0,3.4,76.0,0.0,1.0,0,0,12,1,12
99973,50,2020-06-01 13:00:00,837.432,23.4,4.7,73.0,0.0,1.0,0,0,13,1,13
99974,50,2020-06-01 14:00:00,825.336,24.8,5.8,64.0,0.0,1.0,0,0,14,1,14
99975,50,2020-06-01 15:00:00,829.6560000000002,25.0,6.6,64.0,0.0,1.0,0,0,15,1,15
99976,50,2020-06-01 16:00:00,841.5360000000002,24.8,6.7,65.0,0.0,1.0,0,0,16,1,16
99977,50,2020-06-01 17:00:00,967.248,24.8,6.1,60.0,0.0,1.0,0,0,17,1,17
99978,50,2020-06-01 18:00:00,1115.424,24.0,4.1,62.0,0.0,1.0,0,0,18,1,18
99979,50,2020-06-01 19:00:00,1189.728,24.2,4.7,55.0,0.0,0.9,0,0,19,1,19
99980,50,2020-06-01 20:00:00,1234.224,23.0,1.3,56.0,0.0,0.0,0,0,20,1,20
99981,50,2020-06-01 21:00:00,1204.4160000000004,22.9,2.2,43.0,0.0,0.0,0,0,21,1,21
99982,50,2020-06-01 22:00:00,1103.328,22.2,2.2,44.0,0.0,0.0,0,0,22,1,22
99983,50,2020-06-01 23:00:00,941.76,21.3,1.7,41.0,0.0,0.0,0,0,23,1,23
99984,50,2020-06-02 00:00:00,811.944,21.1,2.3,42.0,0.0,0.0,0,0,24,2,0
99985,50,2020-06-02 01:00:00,697.8960000000002,20.8,4.0,42.0,0.0,0.0,0,0,25,2,1
99986,50,2020-06-02 02:00:00,636.336,20.2,2.4,43.0,0.0,0.0,0,0,26,2,2
99987,50,2020-06-02 03:00:00,663.12,19.5,1.5,42.0,0.0,0.0,0,0,27,2,3
99988,50,2020-06-02 04:00:00,682.128,19.3,3.0,41.0,0.0,0.0,0,0,28,2,4
99989,50,2020-06-02 05:00:00,695.304,18.5,0.6,41.0,0.0,0.0,0,0,29,2,5
99990,50,2020-06-02 06:00:00,788.6160000000001,18.1,0.7,47.0,0.0,0.0,0,0,30,2,6
99991,50,2020-06-02 07:00:00,892.944,19.9,0.6,43.0,0.0,0.8,0,0,31,2,7
99992,50,2020-06-02 08:00:00,906.336,22.9,0.6,40.0,0.0,0.9,0,0,32,2,8
99993,50,2020-06-02 09:00:00,852.552,23.6,2.8,40.0,0.0,1.0,0,0,33,2,9
99994,50,2020-06-02 10:00:00,829.872,24.0,3.1,35.0,0.0,1.0,0,0,34,2,10
99995,50,2020-06-02 11:00:00,823.6080000000002,24.2,2.9,38.0,0.0,1.0,0,0,35,2,11
99996,50,2020-06-02 12:00:00,840.456,24.6,4.0,40.0,0.0,1.0,0,0,36,2,12
99997,50,2020-06-02 13:00:00,806.328,24.2,3.6,41.0,0.0,1.0,0,0,37,2,13
99998,50,2020-06-02 14:00:00,809.1360000000002,24.0,4.6,52.0,0.0,1.0,0,0,38,2,14
99999,50,2020-06-02 15:00:00,814.1039999999998,22.3,5.9,64.0,0.0,1.0,0,0,39,2,15
100000,50,2020-06-02 16:00:00,880.416,21.5,5.6,58.0,0.0,1.0,0,0,40,2,16
100001,50,2020-06-02 17:00:00,976.536,21.3,4.5,65.0,0.0,1.0,0,0,41,2,17
100002,50,2020-06-02 18:00:00,1093.1760000000004,21.1,3.4,46.0,0.0,1.0,0,0,42,2,18
100003,50,2020-06-02 19:00:00,1180.224,19.6,6.0,71.0,0.0,0.1,0,0,43,2,19
100004,50,2020-06-02 20:00:00,1249.56,19.4,6.2,72.0,0.0,0.0,0,0,44,2,20
100005,50,2020-06-02 21:00:00,1194.912,19.5,5.6,70.0,0.0,0.0,0,0,45,2,21
100006,50,2020-06-02 22:00:00,1086.264,19.8,6.1,64.0,0.0,0.0,0,0,46,2,22
100007,50,2020-06-02 23:00:00,951.912,19.7,5.6,60.0,0.0,0.0,0,0,47,2,23
100008,50,2020-06-03 00:00:00,806.112,19.8,7.4,57.0,0.0,0.0,0,0,48,3,0
100009,50,2020-06-03 01:00:00,694.008,19.4,6.2,64.0,0.0,0.0,0,0,49,3,1
100010,50,2020-06-03 02:00:00,634.3919999999998,19.1,5.0,75.0,0.0,0.0,0,0,50,3,2
100011,50,2020-06-03 03:00:00,635.472,18.8,4.9,81.0,0.0,0.0,0,0,51,3,3
100012,50,2020-06-03 04:00:00,678.672,18.9,4.0,84.0,0.0,0.0,0,0,52,3,4
100013,50,2020-06-03 05:00:00,683.424,18.7,2.8,87.0,0.0,0.0,0,0,53,3,5
100014,50,2020-06-03 06:00:00,807.84,18.8,2.6,87.0,0.0,0.0,0,0,54,3,6
100015,50,2020-06-03 07:00:00,938.304,19.3,3.4,84.0,0.0,0.0,0,0,55,3,7
100016,50,2020-06-03 08:00:00,922.32,20.2,2.2,82.0,0.0,0.0,0,0,56,3,8
100017,50,2020-06-03 09:00:00,860.112,19.3,4.1,87.0,0.0,0.0,0,0,57,3,9
100018,50,2020-06-03 10:00:00,828.1439999999999,20.8,2.6,81.0,0.0,0.0,0,0,58,3,10
100019,50,2020-06-03 11:00:00,811.7280000000002,21.2,5.0,82.0,0.0,0.1,0,0,59,3,11
100020,50,2020-06-03 12:00:00,819.5039999999998,23.3,5.4,71.0,0.0,0.3,0,0,60,3,12
100021,50,2020-06-03 13:00:00,817.7760000000002,25.4,4.0,64.0,0.0,0.9,0,0,61,3,13
100022,50,2020-06-03 14:00:00,808.92,24.2,4.8,71.0,0.0,1.0,0,0,62,3,14
100023,50,2020-06-03 15:00:00,799.632,24.4,4.8,68.0,0.0,1.0,0,0,63,3,15
100024,50,2020-06-03 16:00:00,897.048,24.2,5.4,71.0,0.0,1.0,0,0,64,3,16
100025,50,2020-06-03 17:00:00,980.208,23.5,5.8,75.0,0.0,0.6,0,0,65,3,17
100026,50,2020-06-03 18:00:00,1059.696,23.4,5.8,75.0,0.0,0.4,0,0,66,3,18
100027,50,2020-06-03 19:00:00,1203.552,22.3,4.9,81.0,0.0,0.6,0,0,67,3,19
100028,50,2020-06-03 20:00:00,1241.352,22.0,5.2,84.0,0.0,0.0,0,0,68,3,20
100029,50,2020-06-03 21:00:00,1214.136,21.8,4.9,88.0,0.0,0.0,0,0,69,3,21
100030,50,2020-06-03 22:00:00,1118.664,21.0,4.2,92.0,0.0,0.0,0,0,70,3,22
100031,50,2020-06-03 23:00:00,983.664,21.2,3.8,91.0,0.0,0.0,0,0,71,3,23
100032,50,2020-06-04 00:00:00,837.8639999999998,20.7,2.7,93.0,0.0,0.0,0,0,72,4,0
