,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour
46920,24,2020-06-01 00:00:00,2268.864,17.0,2.0,100.0,1.1,0.0,1,1,0,1,0
46921,24,2020-06-01 01:00:00,2252.88,17.2,2.3,99.0,0.1,0.0,1,1,1,1,1
46922,24,2020-06-01 02:00:00,2328.048,17.2,3.7,98.0,0.0,0.0,1,1,2,1,2
46923,24,2020-06-01 03:00:00,2336.688,16.7,3.1,99.0,0.0,0.0,1,1,3,1,3
46924,24,2020-06-01 04:00:00,2326.32,16.9,3.5,98.0,0.0,0.0,1,1,4,1,4
46925,24,2020-06-01 05:00:00,2350.512,16.6,3.6,99.0,0.0,0.0,1,1,5,1,5
46926,24,2020-06-01 06:00:00,2372.544,16.7,2.4,99.0,0.1,0.0,1,1,6,1,6
46927,24,2020-06-01 07:00:00,2517.264,16.9,3.3,94.0,0.0,0.2,1,1,7,1,7
46928,24,2020-06-01 08:00:00,2878.416,17.9,2.7,88.0,0.0,0.4,1,1,8,1,8
46929,24,2020-06-01 09:00:00,2960.0640000000008,19.5,2.7,78.0,0.0,0.9,1,1,9,1,9
46930,24,2020-06-01 10:00:00,2944.512,20.7,3.2,68.0,0.0,1.0,1,1,10,1,10
46931,24,2020-06-01 11:00:00,2798.928,22.4,3.4,58.0,0.0,1.0,1,1,11,1,11
46932,24,2020-06-01 12:00:00,2557.8720000000008,23.2,4.8,49.0,0.0,1.0,1,1,12,1,12
46933,24,2020-06-01 13:00:00,2447.712,22.8,4.3,45.0,0.0,1.0,1,1,13,1,13
46934,24,2020-06-01 14:00:00,1685.2320000000002,23.6,4.4,47.0,0.0,1.0,1,1,14,1,14
46935,24,2020-06-01 15:00:00,1286.496,23.1,5.3,45.0,0.0,1.0,1,1,15,1,15
46936,24,2020-06-01 16:00:00,1311.12,22.9,5.2,43.0,0.0,1.0,1,1,16,1,16
46937,24,2020-06-01 17:00:00,1312.848,22.2,4.6,44.0,0.0,1.0,1,1,17,1,17
46938,24,2020-06-01 18:00:00,1373.76,21.6,4.6,50.0,0.0,1.0,1,1,18,1,18
46939,24,2020-06-01 19:00:00,1396.656,19.9,2.5,58.0,0.0,1.0,1,1,19,1,19
46940,24,2020-06-01 20:00:00,1344.816,17.3,1.9,72.0,0.0,0.3,1,1,20,1,20
46941,24,2020-06-01 21:00:00,1289.952,16.1,2.8,80.0,0.0,0.0,1,1,21,1,21
46942,24,2020-06-01 22:00:00,1272.24,15.2,1.2,87.0,0.0,0.0,1,1,22,1,22
46943,24,2020-06-01 23:00:00,1352.592,14.6,0.5,90.0,0.0,0.0,1,1,23,1,23
46944,24,2020-06-02 00:00:00,2043.792,14.1,0.5,94.0,0.0,0.0,1,1,24,2,0
46945,24,2020-06-02 01:00:00,2143.152,13.6,0.2,94.0,0.0,0.0,1,1,25,2,1
46946,24,2020-06-02 02:00:00,2185.488,13.8,0.9,92.0,0.0,0.0,1,1,26,2,2
46947,24,2020-06-02 03:00:00,2237.76,13.9,0.4,95.0,0.0,0.0,1,1,27,2,3
46948,24,2020-06-02 04:00:00,2206.656,13.2,0.1,97.0,0.0,0.0,1,1,28,2,4
46949,24,2020-06-02 05:00:00,2186.784,13.4,0.7,98.0,0.0,0.0,1,1,29,2,5
46950,24,2020-06-02 06:00:00,2187.648,14.5,0.4,96.0,0.0,0.0,1,1,30,2,6
46951,24,2020-06-02 07:00:00,2160.0,15.7,0.3,91.0,0.0,0.0,1,1,31,2,7
46952,24,2020-06-02 08:00:00,2081.376,16.5,0.9,81.0,0.0,0.0,1,1,32,2,8
46953,24,2020-06-02 09:00:00,2083.536,17.8,1.6,69.0,0.0,0.0,1,1,33,2,9
46954,24,2020-06-02 10:00:00,2105.136,18.7,0.7,64.0,0.0,0.0,1,1,34,2,10
46955,24,2020-06-02 11:00:00,2163.456,18.4,1.8,70.0,0.0,0.0,1,1,35,2,11
46956,24,2020-06-02 12:00:00,2126.304,17.5,3.5,78.0,0.2,0.0,1,1,36,2,12
46957,24,2020-06-02 13:00:00,2187.648,18.2,4.9,68.0,0.9,0.0,1,1,37,2,13
46958,24,2020-06-02 14:00:00,2286.576,21.0,6.8,51.0,0.0,0.4,1,1,38,2,14
46959,24,2020-06-02 15:00:00,2341.44,22.7,4.6,45.0,0.0,0.9,1,1,39,2,15
46960,24,2020-06-02 16:00:00,2336.256,22.2,3.4,51.0,0.0,0.2,1,1,40,2,16
46961,24,2020-06-02 17:00:00,2347.92,21.5,2.2,56.0,0.0,0.0,1,1,41,2,17
46962,24,2020-06-02 18:00:00,2337.552,21.4,1.9,58.0,0.0,0.0,1,1,42,2,18
46963,24,2020-06-02 19:00:00,2303.856,21.2,2.1,61.0,0.0,0.0,1,1,43,2,19
46964,24,2020-06-02 20:00:00,2122.848,20.6,1.0,64.0,0.0,0.0,1,1,44,2,20
46965,24,2020-06-02 21:00:00,2051.568,19.9,1.4,74.0,0.0,0.0,1,1,45,2,21
46966,24,2020-06-02 22:00:00,2001.024,19.4,0.2,79.0,0.0,0.0,1,1,46,2,22
46967,24,2020-06-02 23:00:00,2027.376,19.0,2.0,87.0,0.0,0.0,1,1,47,2,23
46968,24,2020-06-03 00:00:00,2056.32,18.4,2.1,93.0,0.0,0.0,1,1,48,3,0
46969,24,2020-06-03 01:00:00,2060.64,18.3,1.0,96.0,0.0,0.0,1,1,49,3,1
46970,24,2020-06-03 02:00:00,2110.752,18.3,0.8,97.0,0.0,0.0,1,1,50,3,2
46971,24,2020-06-03 03:00:00,2100.8160000000007,18.3,0.9,98.0,0.0,0.0,1,1,51,3,3
46972,24,2020-06-03 04:00:00,2107.2960000000007,18.3,0.8,98.0,0.0,0.0,1,1,52,3,4
46973,24,2020-06-03 05:00:00,2083.104,18.2,0.5,99.0,0.0,0.0,1,1,53,3,5
46974,24,2020-06-03 06:00:00,2146.176,18.2,0.0,100.0,0.1,0.0,1,1,54,3,6
46975,24,2020-06-03 07:00:00,2218.32,18.9,0.5,97.0,0.0,0.0,1,1,55,3,7
46976,24,2020-06-03 08:00:00,2486.16,19.9,0.7,91.0,0.0,0.0,1,1,56,3,8
46977,24,2020-06-03 09:00:00,2456.3520000000008,19.7,2.3,91.0,0.0,0.0,1,1,57,3,9
46978,24,2020-06-03 10:00:00,2476.656,22.2,1.5,81.0,0.0,0.4,1,1,58,3,10
46979,24,2020-06-03 11:00:00,2447.712,23.0,1.8,77.0,0.0,0.6,1,1,59,3,11
46980,24,2020-06-03 12:00:00,2395.44,24.7,2.2,66.0,0.0,0.7,1,1,60,3,12
46981,24,2020-06-03 13:00:00,2376.432,25.4,1.5,64.0,0.0,0.7,1,1,61,3,13
46982,24,2020-06-03 14:00:00,2391.552,26.3,1.7,59.0,0.0,1.0,1,1,62,3,14
46983,24,2020-06-03 15:00:00,2342.304,26.7,2.8,58.0,0.0,1.0,1,1,63,3,15
46984,24,2020-06-03 16:00:00,2371.68,26.8,3.8,55.0,0.0,1.0,1,1,64,3,16
46985,24,2020-06-03 17:00:00,2401.92,27.5,3.4,45.0,0.0,1.0,1,1,65,3,17
46986,24,2020-06-03 18:00:00,2463.264,26.2,3.3,67.0,0.0,1.0,1,1,66,3,18
46987,24,2020-06-03 19:00:00,2457.648,22.6,4.3,80.0,0.0,1.0,1,1,67,3,19
46988,24,2020-06-03 20:00:00,2433.024,21.0,1.9,88.0,0.0,0.0,1,1,68,3,20
46989,24,2020-06-03 21:00:00,2439.504,20.9,2.0,88.0,0.0,0.0,1,1,69,3,21
46990,24,2020-06-03 22:00:00,2399.328,20.8,2.2,88.0,0.0,0.0,1,1,70,3,22
46991,24,2020-06-03 23:00:00,2410.992,20.6,1.2,87.0,0.0,0.0,1,1,71,3,23
46992,24,2020-06-04 00:00:00,2441.664,20.7,0.9,89.0,0.0,0.0,1,1,72,4,0
46993,24,2020-06-04 01:00:00,2398.464,20.4,0.2,91.0,0.0,0.0,1,1,73,4,1
46994,24,2020-06-04 02:00:00,2413.584,20.8,0.6,91.0,0.0,0.0,1,1,74,4,2
46995,24,2020-06-04 03:00:00,2410.56,20.8,0.7,92.0,0.0,0.0,1,1,75,4,3
46996,24,2020-06-04 04:00:00,2433.888,20.9,2.2,95.0,0.1,0.0,1,1,76,4,4
46997,24,2020-06-04 05:00:00,2456.784,21.0,1.7,92.0,0.0,0.0,1,1,77,4,5
46998,24,2020-06-04 06:00:00,2567.808,20.7,2.2,93.0,0.1,0.0,1,1,78,4,6
46999,24,2020-06-04 07:00:00,2636.0640000000008,20.4,2.7,93.0,0.0,0.0,1,1,79,4,7
47000,24,2020-06-04 08:00:00,2831.328,20.2,2.0,96.0,0.0,0.0,1,1,80,4,8
47001,24,2020-06-04 09:00:00,3170.016,21.5,1.6,90.0,0.1,0.1,1,1,81,4,9
47002,24,2020-06-04 10:00:00,3198.528,22.4,1.9,83.0,0.0,0.3,1,1,82,4,10
47003,24,2020-06-04 11:00:00,3184.704,24.2,2.6,74.0,0.0,0.9,1,1,83,4,11
47004,24,2020-06-04 12:00:00,3189.456,25.9,3.2,71.0,0.0,1.0,1,1,84,4,12
47005,24,2020-06-04 13:00:00,3215.808,26.6,3.4,65.0,0.0,1.0,1,1,85,4,13
47006,24,2020-06-04 14:00:00,3300.9120000000007,26.9,3.7,64.0,0.0,1.0,1,1,86,4,14
47007,24,2020-06-04 15:00:00,3371.76,26.4,3.3,70.0,0.0,0.8,1,1,87,4,15
47008,24,2020-06-04 16:00:00,3349.296,24.6,3.1,77.0,0.0,0.2,1,1,88,4,16
47009,24,2020-06-04 17:00:00,3278.448,24.0,3.5,78.0,0.0,0.0,1,1,89,4,17
47010,24,2020-06-04 18:00:00,3168.72,22.9,3.1,82.0,0.0,0.3,1,1,90,4,18
47011,24,2020-06-04 19:00:00,3017.088,21.5,1.9,87.0,0.0,0.0,1,1,91,4,19
47012,24,2020-06-04 20:00:00,2742.768,21.4,1.0,89.0,0.0,0.0,1,1,92,4,20
47013,24,2020-06-04 21:00:00,2742.336,21.0,2.6,94.0,0.0,0.0,1,1,93,4,21
47014,24,2020-06-04 22:00:00,2708.64,20.4,1.9,97.0,0.0,0.0,1,1,94,4,22
47015,24,2020-06-04 23:00:00,2642.544000000001,20.0,1.6,99.0,0.0,0.0,1,1,95,4,23
47016,24,2020-06-05 00:00:00,2372.544,19.1,1.7,100.0,0.1,0.0,1,1,96,5,0
47017,24,2020-06-05 01:00:00,2572.56,19.2,1.2,100.0,0.0,0.0,1,1,97,5,1
47018,24,2020-06-05 02:00:00,2607.552,18.9,1.6,99.0,0.0,0.0,1,1,98,5,2
47019,24,2020-06-05 03:00:00,2628.72,18.6,1.5,100.0,0.0,0.0,1,1,99,5,3
47020,24,2020-06-05 04:00:00,2608.848,18.6,1.4,99.0,0.0,0.0,1,1,100,5,4
47021,24,2020-06-05 05:00:00,2628.72,18.7,1.1,98.0,0.0,0.0,1,1,101,5,5
47022,24,2020-06-05 06:00:00,2717.712,18.8,0.9,97.0,0.0,0.0,1,1,102,5,6
47023,24,2020-06-05 07:00:00,2862.432,18.8,1.1,95.0,0.0,0.0,1,1,103,5,7
47024,24,2020-06-05 08:00:00,3198.96,19.1,1.7,94.0,0.0,0.0,1,1,104,5,8
47025,24,2020-06-05 09:00:00,3213.216,19.6,1.4,90.0,0.0,0.0,1,1,105,5,9
47026,24,2020-06-05 10:00:00,3105.648,20.6,0.8,86.0,0.0,0.0,1,1,106,5,10
47027,24,2020-06-05 11:00:00,3158.3520000000008,22.3,1.3,77.0,0.0,0.5,1,1,107,5,11
47028,24,2020-06-05 12:00:00,3149.712,24.0,1.7,68.0,0.0,1.0,1,1,108,5,12
47029,24,2020-06-05 13:00:00,3176.928,24.9,1.3,62.0,0.0,1.0,1,1,109,5,13
47030,24,2020-06-05 14:00:00,3258.144,26.2,1.9,57.0,0.0,1.0,1,1,110,5,14
47031,24,2020-06-05 15:00:00,3262.032,26.9,2.4,58.0,0.0,1.0,1,1,111,5,15
47032,24,2020-06-05 16:00:00,3274.56,27.6,1.6,60.0,0.0,1.0,1,1,112,5,16
47033,24,2020-06-05 17:00:00,3225.312,26.2,3.3,67.0,0.0,1.0,1,1,113,5,17
47034,24,2020-06-05 18:00:00,3128.976,25.6,3.2,68.0,0.0,1.0,1,1,114,5,18
47035,24,2020-06-05 19:00:00,3030.048,24.0,2.9,70.0,0.0,0.0,1,1,115,5,19
47036,24,2020-06-05 20:00:00,2942.784,22.2,1.9,75.0,0.0,0.0,1,1,116,5,20
47037,24,2020-06-05 21:00:00,2925.072,20.0,2.4,85.0,0.0,0.0,1,1,117,5,21
47038,24,2020-06-05 22:00:00,2840.832000000001,19.0,2.2,91.0,0.0,0.0,1,1,118,5,22
47039,24,2020-06-05 23:00:00,2738.016,18.6,0.7,91.0,0.0,0.0,1,1,119,5,23
47040,24,2020-06-06 00:00:00,2679.264,18.3,1.1,91.0,0.0,0.0,1,1,120,6,0
47041,24,2020-06-06 01:00:00,2697.408,18.0,0.8,91.0,0.0,0.0,1,1,121,6,1
47042,24,2020-06-06 02:00:00,2658.0959999999995,17.6,0.5,95.0,0.0,0.0,1,1,122,6,2
47043,24,2020-06-06 03:00:00,2636.928,17.4,0.3,95.0,0.0,0.0,1,1,123,6,3
47044,24,2020-06-06 04:00:00,2646.0,17.1,0.0,95.0,0.0,0.0,1,1,124,6,4
47045,24,2020-06-06 05:00:00,2630.016,16.7,0.7,96.0,0.0,0.0,1,1,125,6,5
47046,24,2020-06-06 06:00:00,2634.336,17.1,0.3,97.0,0.0,0.0,1,1,126,6,6
47047,24,2020-06-06 07:00:00,2668.896,19.0,0.6,91.0,0.0,0.1,1,1,127,6,7
47048,24,2020-06-06 08:00:00,2627.856,22.7,1.5,75.0,0.0,1.0,1,1,128,6,8
47049,24,2020-06-06 09:00:00,2582.496,24.7,3.0,65.0,0.0,1.0,1,1,129,6,9
47050,24,2020-06-06 10:00:00,2769.984000000001,26.4,2.4,61.0,0.0,1.0,1,1,130,6,10
47051,24,2020-06-06 11:00:00,2842.128,26.5,1.9,60.0,0.0,0.7,1,1,131,6,11
47052,24,2020-06-06 12:00:00,2759.184,28.3,1.6,54.0,0.0,0.6,1,1,132,6,12
47053,24,2020-06-06 13:00:00,2781.648,28.8,2.0,52.0,0.0,1.0,1,1,133,6,13
47054,24,2020-06-06 14:00:00,2713.824,29.0,1.7,51.0,0.0,0.9,1,1,134,6,14
47055,24,2020-06-06 15:00:00,2776.032,29.6,1.6,47.0,0.0,0.9,1,1,135,6,15
