,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
53040,27,2020-06-01 00:00:00,537.3,20.2,2.0,64.0,0.0,0.0,1,1,0,1,0,0,0
53041,27,2020-06-01 01:00:00,549.72,17.8,2.3,82.0,0.1,0.0,1,1,1,1,1,0,0
53042,27,2020-06-01 02:00:00,536.22,17.1,1.0,91.0,0.4,0.0,1,1,2,1,2,0,0
53043,27,2020-06-01 03:00:00,530.55,16.7,0.6,94.0,0.3,0.0,1,1,3,1,3,0,0
53044,27,2020-06-01 04:00:00,529.47,17.0,0.7,94.0,0.0,0.0,1,1,4,1,4,0,0
53045,27,2020-06-01 05:00:00,494.1,17.2,1.0,94.0,0.1,0.0,1,1,5,1,5,0,0
53046,27,2020-06-01 06:00:00,497.61,17.6,1.7,92.0,0.0,0.0,1,1,6,1,6,0,0
53047,27,2020-06-01 07:00:00,471.69,17.8,2.2,89.0,0.1,0.0,1,1,7,1,7,0,0
53048,27,2020-06-01 08:00:00,465.21,18.5,2.5,82.0,0.0,0.0,1,1,8,1,8,0,0
53049,27,2020-06-01 09:00:00,479.52,19.8,3.6,72.0,0.0,0.4,1,1,9,1,9,0,0
53050,27,2020-06-01 10:00:00,438.21,21.2,3.3,58.0,0.0,0.8,1,1,10,1,10,0,0
53051,27,2020-06-01 11:00:00,449.55,22.2,4.3,48.0,0.0,0.8,1,1,11,1,11,0,0
53052,27,2020-06-01 12:00:00,389.61,23.6,4.4,44.0,0.0,0.9,1,1,12,1,12,0,0
53053,27,2020-06-01 13:00:00,423.09,24.6,4.9,37.0,0.0,0.9,1,1,13,1,13,0,0
53054,27,2020-06-01 14:00:00,460.62,25.2,4.9,34.0,0.0,1.0,1,1,14,1,14,0,0
53055,27,2020-06-01 15:00:00,567.0,25.6,5.8,29.0,0.0,1.0,1,1,15,1,15,0,0
53056,27,2020-06-01 16:00:00,627.21,24.7,4.7,28.0,0.0,1.0,1,1,16,1,16,0,0
53057,27,2020-06-01 17:00:00,690.93,23.7,5.1,30.0,0.0,1.0,1,1,17,1,17,0,0
53058,27,2020-06-01 18:00:00,635.31,23.2,5.0,31.0,0.0,1.0,1,1,18,1,18,0,0
53059,27,2020-06-01 19:00:00,620.46,22.1,3.1,33.0,0.0,1.0,1,1,19,1,19,0,0
53060,27,2020-06-01 20:00:00,612.36,20.5,2.2,36.0,0.0,0.1,1,1,20,1,20,0,0
53061,27,2020-06-01 21:00:00,595.62,17.3,0.7,51.0,0.0,0.0,1,1,21,1,21,0,0
53062,27,2020-06-01 22:00:00,569.7,15.2,0.4,62.0,0.0,0.0,1,1,22,1,22,0,0
53063,27,2020-06-01 23:00:00,555.93,14.3,1.1,67.0,0.0,0.0,1,1,23,1,23,0,0
53064,27,2020-06-02 00:00:00,521.37,13.9,1.2,69.0,0.0,0.0,1,1,24,2,0,0,0
53065,27,2020-06-02 01:00:00,506.52,13.0,0.9,76.0,0.0,0.0,1,1,25,2,1,0,0
53066,27,2020-06-02 02:00:00,488.7,12.6,0.0,79.0,0.0,0.0,1,1,26,2,2,0,0
53067,27,2020-06-02 03:00:00,482.22,11.7,0.6,83.0,0.0,0.0,1,1,27,2,3,0,0
53068,27,2020-06-02 04:00:00,488.43,12.0,0.0,83.0,0.0,0.0,1,1,28,2,4,0,0
53069,27,2020-06-02 05:00:00,454.41,12.1,0.3,85.0,0.0,0.0,1,1,29,2,5,0,0
53070,27,2020-06-02 06:00:00,436.86,13.1,0.2,81.0,0.0,0.0,1,1,30,2,6,0,0
53071,27,2020-06-02 07:00:00,411.21,14.0,0.6,79.0,0.0,0.0,1,1,31,2,7,0,0
53072,27,2020-06-02 08:00:00,502.74,15.3,0.5,71.0,0.0,0.0,1,1,32,2,8,0,0
53073,27,2020-06-02 09:00:00,586.17,16.7,0.2,68.0,0.0,0.0,1,1,33,2,9,0,0
53074,27,2020-06-02 10:00:00,532.71,18.7,1.3,60.0,0.0,0.0,1,1,34,2,10,0,0
53075,27,2020-06-02 11:00:00,602.91,20.0,1.0,53.0,0.0,0.4,1,1,35,2,11,0,0
53076,27,2020-06-02 12:00:00,638.01,21.1,1.7,52.0,0.0,0.0,1,1,36,2,12,0,0
53077,27,2020-06-02 13:00:00,698.49,20.7,2.4,50.0,0.0,0.0,1,1,37,2,13,0,0
53078,27,2020-06-02 14:00:00,535.14,21.2,3.9,40.0,0.0,0.0,1,1,38,2,14,0,0
53079,27,2020-06-02 15:00:00,572.94,23.4,3.1,34.0,0.0,0.7,1,1,39,2,15,0,0
53080,27,2020-06-02 16:00:00,740.88,25.2,1.0,32.0,0.0,0.5,1,1,40,2,16,0,0
