,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour
16320,9,2020-06-01 00:00:00,1255.932,20.3,1.1,74.0,0.0,0.0,0,1,0,1,0
16321,9,2020-06-01 01:00:00,1242.432,20.1,1.0,75.0,0.0,0.0,0,1,1,1,1
16322,9,2020-06-01 02:00:00,1246.644,19.7,0.8,77.0,0.0,0.0,0,1,2,1,2
16323,9,2020-06-01 03:00:00,1234.008,19.3,1.0,81.0,0.0,0.0,0,1,3,1,3
16324,9,2020-06-01 04:00:00,1225.26,18.8,1.8,83.0,0.0,0.0,0,1,4,1,4
16325,9,2020-06-01 05:00:00,1203.336,18.2,0.5,86.0,0.0,0.0,0,1,5,1,5
16326,9,2020-06-01 06:00:00,1172.448,17.9,0.7,87.0,0.0,0.0,0,1,6,1,6
16327,9,2020-06-01 07:00:00,1149.12,18.6,0.7,85.0,0.0,0.5,0,1,7,1,7
16328,9,2020-06-01 08:00:00,1135.188,20.5,0.7,79.0,0.0,0.0,0,1,8,1,8
16329,9,2020-06-01 09:00:00,1111.752,22.9,0.7,68.0,0.0,0.6,0,1,9,1,9
16330,9,2020-06-01 10:00:00,1131.3,24.9,1.7,55.0,0.0,1.0,0,1,10,1,10
16331,9,2020-06-01 11:00:00,1102.248,26.8,1.9,47.0,0.0,1.0,0,1,11,1,11
16332,9,2020-06-01 12:00:00,1071.468,27.5,3.3,34.0,0.0,0.8,0,1,12,1,12
16333,9,2020-06-01 13:00:00,1062.612,27.7,3.1,31.0,0.0,1.0,0,1,13,1,13
16334,9,2020-06-01 14:00:00,1075.788,28.3,3.1,27.0,0.0,1.0,0,1,14,1,14
16335,9,2020-06-01 15:00:00,1093.932,28.5,2.9,29.0,0.0,1.0,0,1,15,1,15
16336,9,2020-06-01 16:00:00,1129.788,27.8,3.9,34.0,0.0,1.0,0,1,16,1,16
16337,9,2020-06-01 17:00:00,1161.108,27.2,3.1,35.0,0.0,1.0,0,1,17,1,17
16338,9,2020-06-01 18:00:00,1181.628,26.7,2.9,34.0,0.0,0.9,0,1,18,1,18
16339,9,2020-06-01 19:00:00,1205.496,25.5,2.5,40.0,0.0,0.0,0,1,19,1,19
16340,9,2020-06-01 20:00:00,1210.896,23.6,1.0,43.0,0.0,0.0,0,1,20,1,20
16341,9,2020-06-01 21:00:00,1211.544,20.9,0.7,53.0,0.0,0.0,0,1,21,1,21
16342,9,2020-06-01 22:00:00,1211.112,20.7,1.3,54.0,0.0,0.0,0,1,22,1,22
16343,9,2020-06-01 23:00:00,1215.216,18.0,1.2,66.0,0.0,0.0,0,1,23,1,23
16344,9,2020-06-02 00:00:00,1213.812,17.0,0.9,68.0,0.0,0.0,0,1,24,2,0
16345,9,2020-06-02 01:00:00,1224.504,15.0,0.7,77.0,0.0,0.0,0,1,25,2,1
16346,9,2020-06-02 02:00:00,1224.396,13.8,0.3,80.0,0.0,0.0,0,1,26,2,2
16347,9,2020-06-02 03:00:00,1217.592,13.3,1.0,82.0,0.0,0.0,0,1,27,2,3
16348,9,2020-06-02 04:00:00,1192.32,13.0,0.3,82.0,0.0,0.0,0,1,28,2,4
16349,9,2020-06-02 05:00:00,1173.528,12.9,0.3,85.0,0.0,0.0,0,1,29,2,5
16350,9,2020-06-02 06:00:00,1141.452,12.6,0.1,86.0,0.0,0.1,0,1,30,2,6
16351,9,2020-06-02 07:00:00,1123.092,14.4,0.8,78.0,0.0,1.0,0,1,31,2,7
16352,9,2020-06-02 08:00:00,1104.732,17.5,0.9,63.0,0.0,0.9,0,1,32,2,8
16353,9,2020-06-02 09:00:00,1099.008,20.6,0.6,48.0,0.0,1.0,0,1,33,2,9
16354,9,2020-06-02 10:00:00,1114.452,23.5,0.9,36.0,0.0,1.0,0,1,34,2,10
16355,9,2020-06-02 11:00:00,1109.592,25.8,0.8,26.0,0.0,1.0,0,1,35,2,11
16356,9,2020-06-02 12:00:00,1155.06,27.2,1.7,29.0,0.0,1.0,0,1,36,2,12
16357,9,2020-06-02 13:00:00,1142.532,28.3,1.4,23.0,0.0,0.6,0,1,37,2,13
16358,9,2020-06-02 14:00:00,1172.772,28.7,1.5,24.0,0.0,0.6,0,1,38,2,14
16359,9,2020-06-02 15:00:00,1183.68,28.5,1.5,23.0,0.0,0.5,0,1,39,2,15
16360,9,2020-06-02 16:00:00,1259.82,29.4,1.1,24.0,0.0,0.5,0,1,40,2,16
16361,9,2020-06-02 17:00:00,1272.024,28.2,1.0,27.0,0.0,0.2,0,1,41,2,17
