,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
55080,28,2020-06-01 00:00:00,1355.5079999999996,18.3,2.5,94.0,0.0,0.0,1,0,0,1,0,0,0
55081,28,2020-06-01 01:00:00,1196.748,18.8,2.3,89.0,0.0,0.0,1,0,1,1,1,0,0
55082,28,2020-06-01 02:00:00,1123.848,19.0,3.2,86.0,0.0,0.0,1,0,2,1,2,0,0
55083,28,2020-06-01 03:00:00,1064.124,19.0,4.1,85.0,0.0,0.0,1,0,3,1,3,0,0
55084,28,2020-06-01 04:00:00,1175.256,18.9,3.9,87.0,0.0,0.0,1,0,4,1,4,0,0
55085,28,2020-06-01 05:00:00,1063.044,18.8,3.3,89.0,0.0,0.0,1,0,5,1,5,0,0
55086,28,2020-06-01 06:00:00,1272.996,18.6,2.4,91.0,0.0,0.0,1,0,6,1,6,0,0
55087,28,2020-06-01 07:00:00,1420.848,19.2,5.2,87.0,0.0,0.0,1,0,7,1,7,0,0
55088,28,2020-06-01 08:00:00,1754.352,20.6,2.5,81.0,0.0,0.0,1,0,8,1,8,0,0
55089,28,2020-06-01 09:00:00,2006.208,22.7,2.6,72.0,0.0,0.7,1,0,9,1,9,0,0
55090,28,2020-06-01 10:00:00,2094.444,24.4,1.8,69.0,0.0,1.0,1,0,10,1,10,0,0
55091,28,2020-06-01 11:00:00,2118.42,24.4,3.2,69.0,0.0,1.0,1,0,11,1,11,0,0
55092,28,2020-06-01 12:00:00,2087.424,23.0,3.4,76.0,0.0,1.0,1,0,12,1,12,0,0
55093,28,2020-06-01 13:00:00,2131.272,23.4,4.7,73.0,0.0,1.0,1,0,13,1,13,0,0
55094,28,2020-06-01 14:00:00,2275.992,24.8,5.8,64.0,0.0,1.0,1,0,14,1,14,0,0
55095,28,2020-06-01 15:00:00,2142.828,25.0,6.6,64.0,0.0,1.0,1,0,15,1,15,0,0
55096,28,2020-06-01 16:00:00,2176.956,24.8,6.7,65.0,0.0,1.0,1,0,16,1,16,0,0
55097,28,2020-06-01 17:00:00,2121.444,24.8,6.1,60.0,0.0,1.0,1,0,17,1,17,0,0
55098,28,2020-06-01 18:00:00,2008.476,24.0,4.1,62.0,0.0,1.0,1,0,18,1,18,0,0
55099,28,2020-06-01 19:00:00,1979.532,24.2,4.7,55.0,0.0,0.9,1,0,19,1,19,0,0
55100,28,2020-06-01 20:00:00,1903.176,23.0,1.3,56.0,0.0,0.0,1,0,20,1,20,0,0
55101,28,2020-06-01 21:00:00,1746.36,22.9,2.2,43.0,0.0,0.0,1,0,21,1,21,0,0
55102,28,2020-06-01 22:00:00,1506.4920000000004,22.2,2.2,44.0,0.0,0.0,1,0,22,1,22,0,0
55103,28,2020-06-01 23:00:00,1285.2,21.3,1.7,41.0,0.0,0.0,1,0,23,1,23,0,0
55104,28,2020-06-02 00:00:00,1136.484,21.1,2.3,42.0,0.0,0.0,1,0,24,2,0,0,0
55105,28,2020-06-02 01:00:00,1076.328,20.8,4.0,42.0,0.0,0.0,1,0,25,2,1,0,0
55106,28,2020-06-02 02:00:00,1091.556,20.2,2.4,43.0,0.0,0.0,1,0,26,2,2,0,0
55107,28,2020-06-02 03:00:00,1080.108,19.5,1.5,42.0,0.0,0.0,1,0,27,2,3,0,0
55108,28,2020-06-02 04:00:00,1079.892,19.3,3.0,41.0,0.0,0.0,1,0,28,2,4,0,0
55109,28,2020-06-02 05:00:00,1154.196,18.5,0.6,41.0,0.0,0.0,1,0,29,2,5,0,0
55110,28,2020-06-02 06:00:00,1239.0839999999996,18.1,0.7,47.0,0.0,0.0,1,0,30,2,6,0,0
55111,28,2020-06-02 07:00:00,1341.792,19.9,0.6,43.0,0.0,0.8,1,0,31,2,7,0,0
55112,28,2020-06-02 08:00:00,1623.456,22.9,0.6,40.0,0.0,0.9,1,0,32,2,8,0,0
55113,28,2020-06-02 09:00:00,1764.504,23.6,2.8,40.0,0.0,1.0,1,0,33,2,9,0,0
55114,28,2020-06-02 10:00:00,1888.38,24.0,3.1,35.0,0.0,1.0,1,0,34,2,10,0,0
55115,28,2020-06-02 11:00:00,1913.004,24.2,2.9,38.0,0.0,1.0,1,0,35,2,11,0,0
55116,28,2020-06-02 12:00:00,1944.648,24.6,4.0,40.0,0.0,1.0,1,0,36,2,12,0,0
55117,28,2020-06-02 13:00:00,1926.504,24.2,3.6,41.0,0.0,1.0,1,0,37,2,13,0,0
55118,28,2020-06-02 14:00:00,1924.992,24.0,4.6,52.0,0.0,1.0,1,0,38,2,14,0,0
55119,28,2020-06-02 15:00:00,1868.616,22.3,5.9,64.0,0.0,1.0,1,0,39,2,15,0,0
55120,28,2020-06-02 16:00:00,1992.492,21.5,5.6,58.0,0.0,1.0,1,0,40,2,16,0,0
55121,28,2020-06-02 17:00:00,1916.46,21.3,4.5,65.0,0.0,1.0,1,0,41,2,17,0,0
55122,28,2020-06-02 18:00:00,1849.284,21.1,3.4,46.0,0.0,1.0,1,0,42,2,18,0,0
55123,28,2020-06-02 19:00:00,1846.152,19.6,6.0,71.0,0.0,0.1,1,0,43,2,19,0,0
55124,28,2020-06-02 20:00:00,1758.456,19.4,6.2,72.0,0.0,0.0,1,0,44,2,20,0,0
55125,28,2020-06-02 21:00:00,1620.0,19.5,5.6,70.0,0.0,0.0,1,0,45,2,21,0,0
55126,28,2020-06-02 22:00:00,1410.588,19.8,6.1,64.0,0.0,0.0,1,0,46,2,22,0,0
55127,28,2020-06-02 23:00:00,1136.592,19.7,5.6,60.0,0.0,0.0,1,0,47,2,23,0,0
55128,28,2020-06-03 00:00:00,1129.464,19.8,7.4,57.0,0.0,0.0,1,0,48,3,0,0,0
55129,28,2020-06-03 01:00:00,1084.32,19.4,6.2,64.0,0.0,0.0,1,0,49,3,1,0,0
55130,28,2020-06-03 02:00:00,1033.776,19.1,5.0,75.0,0.0,0.0,1,0,50,3,2,0,0
55131,28,2020-06-03 03:00:00,908.928,18.8,4.9,81.0,0.0,0.0,1,0,51,3,3,0,0
55132,28,2020-06-03 04:00:00,911.196,18.9,4.0,84.0,0.0,0.0,1,0,52,3,4,0,0
55133,28,2020-06-03 05:00:00,916.704,18.7,2.8,87.0,0.0,0.0,1,0,53,3,5,0,0
55134,28,2020-06-03 06:00:00,1038.204,18.8,2.6,87.0,0.0,0.0,1,0,54,3,6,0,0
55135,28,2020-06-03 07:00:00,1219.968,19.3,3.4,84.0,0.0,0.0,1,0,55,3,7,0,0
55136,28,2020-06-03 08:00:00,1708.236,20.2,2.2,82.0,0.0,0.0,1,0,56,3,8,0,0
55137,28,2020-06-03 09:00:00,1784.7,19.3,4.1,87.0,0.0,0.0,1,0,57,3,9,0,0
55138,28,2020-06-03 10:00:00,1928.772,20.8,2.6,81.0,0.0,0.0,1,0,58,3,10,0,0
55139,28,2020-06-03 11:00:00,1973.376,21.2,5.0,82.0,0.0,0.1,1,0,59,3,11,0,0
55140,28,2020-06-03 12:00:00,2110.86,23.3,5.4,71.0,0.0,0.3,1,0,60,3,12,0,0
55141,28,2020-06-03 13:00:00,2133.324,25.4,4.0,64.0,0.0,0.9,1,0,61,3,13,0,0
55142,28,2020-06-03 14:00:00,2277.288,24.2,4.8,71.0,0.0,1.0,1,0,62,3,14,0,0
55143,28,2020-06-03 15:00:00,2149.956,24.4,4.8,68.0,0.0,1.0,1,0,63,3,15,0,0
55144,28,2020-06-03 16:00:00,2124.036,24.2,5.4,71.0,0.0,1.0,1,0,64,3,16,0,0
55145,28,2020-06-03 17:00:00,2114.208,23.5,5.8,75.0,0.0,0.6,1,0,65,3,17,0,0
55146,28,2020-06-03 18:00:00,1917.0,23.4,5.8,75.0,0.0,0.4,1,0,66,3,18,0,0
55147,28,2020-06-03 19:00:00,1923.156,22.3,4.9,81.0,0.0,0.6,1,0,67,3,19,0,0
55148,28,2020-06-03 20:00:00,1665.576,22.0,5.2,84.0,0.0,0.0,1,0,68,3,20,0,0
55149,28,2020-06-03 21:00:00,1580.04,21.8,4.9,88.0,0.0,0.0,1,0,69,3,21,0,0
55150,28,2020-06-03 22:00:00,1281.636,21.0,4.2,92.0,0.0,0.0,1,0,70,3,22,0,0
55151,28,2020-06-03 23:00:00,1292.436,21.2,3.8,91.0,0.0,0.0,1,0,71,3,23,0,0
55152,28,2020-06-04 00:00:00,1235.304,20.7,2.7,93.0,0.0,0.0,1,0,72,4,0,0,0
55153,28,2020-06-04 01:00:00,1227.528,20.9,5.3,92.0,0.0,0.0,1,0,73,4,1,0,0
55154,28,2020-06-04 02:00:00,1274.832,21.0,4.9,91.0,0.0,0.0,1,0,74,4,2,0,0
55155,28,2020-06-04 03:00:00,1241.6760000000004,21.1,5.5,90.0,0.0,0.0,1,0,75,4,3,0,0
55156,28,2020-06-04 04:00:00,1242.3239999999996,21.0,5.5,90.0,0.0,0.0,1,0,76,4,4,0,0
55157,28,2020-06-04 05:00:00,1290.276,21.0,6.3,90.0,0.0,0.0,1,0,77,4,5,0,0
55158,28,2020-06-04 06:00:00,1380.024,20.9,4.4,91.0,0.0,0.0,1,0,78,4,6,0,0
55159,28,2020-06-04 07:00:00,1553.688,21.1,4.3,89.0,0.0,0.0,1,0,79,4,7,0,0
55160,28,2020-06-04 08:00:00,1832.652,22.4,2.3,83.0,0.0,0.2,1,0,80,4,8,0,0
55161,28,2020-06-04 09:00:00,1945.512,23.8,2.9,77.0,0.0,0.7,1,0,81,4,9,0,0
55162,28,2020-06-04 10:00:00,2144.124,24.3,4.0,79.0,0.0,1.0,1,0,82,4,10,0,0
55163,28,2020-06-04 11:00:00,2065.176,25.6,3.2,71.0,0.0,1.0,1,0,83,4,11,0,0
55164,28,2020-06-04 12:00:00,2172.096,25.9,4.4,71.0,0.0,1.0,1,0,84,4,12,0,0
55165,28,2020-06-04 13:00:00,2207.196,25.6,3.4,71.0,0.0,1.0,1,0,85,4,13,0,0
55166,28,2020-06-04 14:00:00,2300.292,26.5,4.7,66.0,0.0,1.0,1,0,86,4,14,0,0
55167,28,2020-06-04 15:00:00,2277.072,25.2,4.5,69.0,0.0,1.0,1,0,87,4,15,0,0
55168,28,2020-06-04 16:00:00,2184.408,24.1,4.3,71.0,0.0,1.0,1,0,88,4,16,0,0
55169,28,2020-06-04 17:00:00,2348.568,23.2,5.8,72.0,0.0,1.0,1,0,89,4,17,0,0
55170,28,2020-06-04 18:00:00,2180.088,21.9,4.6,77.0,0.0,1.0,1,0,90,4,18,0,0
55171,28,2020-06-04 19:00:00,1985.58,21.1,4.3,79.0,0.0,0.3,1,0,91,4,19,0,0
55172,28,2020-06-04 20:00:00,1944.432,20.6,4.2,82.0,0.0,0.0,1,0,92,4,20,0,0
55173,28,2020-06-04 21:00:00,1609.4160000000004,22.5,3.3,74.0,0.0,0.0,1,0,93,4,21,0,0
55174,28,2020-06-04 22:00:00,1390.8239999999996,20.7,2.2,82.0,0.0,0.0,1,0,94,4,22,0,0
55175,28,2020-06-04 23:00:00,1313.28,21.8,3.7,77.0,0.0,0.0,1,0,95,4,23,0,0
55176,28,2020-06-05 00:00:00,1380.24,22.2,5.3,76.0,0.0,0.0,1,0,96,5,0,0,0
55177,28,2020-06-05 01:00:00,1363.8239999999996,21.8,4.1,78.0,0.0,0.0,1,0,97,5,1,0,0
55178,28,2020-06-05 02:00:00,1392.876,21.5,1.1,80.0,0.0,0.0,1,0,98,5,2,0,0
55179,28,2020-06-05 03:00:00,1376.568,21.4,2.4,82.0,0.0,0.0,1,0,99,5,3,0,0
55180,28,2020-06-05 04:00:00,1270.836,20.8,2.8,86.0,0.0,0.0,1,0,100,5,4,0,0
55181,28,2020-06-05 05:00:00,1289.196,20.4,1.8,87.0,0.0,0.0,1,0,101,5,5,0,0
55182,28,2020-06-05 06:00:00,1477.332,19.7,2.0,90.0,0.0,0.0,1,0,102,5,6,0,0
55183,28,2020-06-05 07:00:00,1641.924,21.5,1.2,81.0,0.0,0.3,1,0,103,5,7,0,0
55184,28,2020-06-05 08:00:00,1751.544,24.9,0.3,68.0,0.0,0.9,1,0,104,5,8,0,0
55185,28,2020-06-05 09:00:00,1779.192,23.8,1.5,74.0,0.0,1.0,1,0,105,5,9,0,0
55186,28,2020-06-05 10:00:00,2015.28,24.2,1.5,75.0,0.0,1.0,1,0,106,5,10,0,0
55187,28,2020-06-05 11:00:00,2012.688,24.9,1.6,68.0,0.0,1.0,1,0,107,5,11,0,0
55188,28,2020-06-05 12:00:00,2096.82,25.3,1.7,69.0,0.0,1.0,1,0,108,5,12,0,0
55189,28,2020-06-05 13:00:00,2144.664,25.2,2.9,69.0,0.0,1.0,1,0,109,5,13,0,0
55190,28,2020-06-05 14:00:00,2210.436,25.3,2.6,69.0,0.0,1.0,1,0,110,5,14,0,0
55191,28,2020-06-05 15:00:00,2264.004,26.2,1.8,63.0,0.0,0.9,1,0,111,5,15,0,0
55192,28,2020-06-05 16:00:00,2239.164,23.6,2.0,76.0,0.0,1.0,1,0,112,5,16,0,0
55193,28,2020-06-05 17:00:00,2251.584,24.2,2.0,72.0,0.0,1.0,1,0,113,5,17,0,0
55194,28,2020-06-05 18:00:00,2232.684,21.9,1.2,85.0,0.0,0.9,1,0,114,5,18,0,0
55195,28,2020-06-05 19:00:00,2193.156,19.9,2.5,91.0,0.0,0.0,1,0,115,5,19,0,0
55196,28,2020-06-05 20:00:00,2142.828,19.2,2.3,88.0,0.0,0.0,1,0,116,5,20,0,0
55197,28,2020-06-05 21:00:00,1954.476,19.2,2.5,85.0,0.0,0.0,1,0,117,5,21,0,0
55198,28,2020-06-05 22:00:00,1661.58,19.2,2.5,82.0,0.0,0.0,1,0,118,5,22,0,0
