,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
34680,18,2020-06-01 00:00:00,1408.941,17.0,2.0,100.0,1.1,0.0,0,0,0,1,0,0,0
34681,18,2020-06-01 01:00:00,1418.283,17.2,2.3,99.0,0.1,0.0,0,0,1,1,1,0,0
34682,18,2020-06-01 02:00:00,1403.838,17.2,3.7,98.0,0.0,0.0,0,0,2,1,2,0,0
34683,18,2020-06-01 03:00:00,1393.605,16.7,3.1,99.0,0.0,0.0,0,0,3,1,3,0,0
34684,18,2020-06-01 04:00:00,586.197,16.9,3.5,98.0,0.0,0.0,0,0,4,1,4,0,0
34685,18,2020-06-01 05:00:00,543.645,16.6,3.6,99.0,0.0,0.0,0,0,5,1,5,0,0
34686,18,2020-06-01 06:00:00,612.738,16.7,2.4,99.0,0.1,0.0,0,0,6,1,6,0,0
34687,18,2020-06-01 07:00:00,1774.386,16.9,3.3,94.0,0.0,0.2,0,0,7,1,7,0,0
34688,18,2020-06-01 08:00:00,2535.408,17.9,2.7,88.0,0.0,0.4,0,0,8,1,8,0,0
34689,18,2020-06-01 09:00:00,2862.621,19.5,2.7,78.0,0.0,0.9,0,0,9,1,9,0,0
34690,18,2020-06-01 10:00:00,2996.379000000001,20.7,3.2,68.0,0.0,1.0,0,0,10,1,10,0,0
34691,18,2020-06-01 11:00:00,3029.67,22.4,3.4,58.0,0.0,1.0,0,0,11,1,11,0,0
34692,18,2020-06-01 12:00:00,3023.946,23.2,4.8,49.0,0.0,1.0,0,0,12,1,12,0,0
34693,18,2020-06-01 13:00:00,2195.856,22.8,4.3,45.0,0.0,1.0,0,0,13,1,13,0,0
34694,18,2020-06-01 14:00:00,2076.003,23.6,4.4,47.0,0.0,1.0,0,0,14,1,14,0,0
34695,18,2020-06-01 15:00:00,2075.598,23.1,5.3,45.0,0.0,1.0,0,0,15,1,15,0,0
34696,18,2020-06-01 16:00:00,2672.050235,22.9,5.2,43.0,0.0,1.0,0,0,16,1,16,0,0
34697,18,2020-06-01 17:00:00,2959.092,22.2,4.6,44.0,0.0,1.0,0,0,17,1,17,0,0
34698,18,2020-06-01 18:00:00,2300.616,21.6,4.6,50.0,0.0,1.0,0,0,18,1,18,0,0
34699,18,2020-06-01 19:00:00,1615.572,19.9,2.5,58.0,0.0,1.0,0,0,19,1,19,0,0
34700,18,2020-06-01 20:00:00,1276.317,17.3,1.9,72.0,0.0,0.3,0,0,20,1,20,0,0
34701,18,2020-06-01 21:00:00,1125.306,16.1,2.8,80.0,0.0,0.0,0,0,21,1,21,0,0
34702,18,2020-06-01 22:00:00,974.106,15.2,1.2,87.0,0.0,0.0,0,0,22,1,22,0,0
34703,18,2020-06-01 23:00:00,1498.743,14.6,0.5,90.0,0.0,0.0,0,0,23,1,23,0,0
34704,18,2020-06-02 00:00:00,1664.01,14.1,0.5,94.0,0.0,0.0,0,0,24,2,0,0,0
34705,18,2020-06-02 01:00:00,1639.386,13.6,0.2,94.0,0.0,0.0,0,0,25,2,1,0,0
34706,18,2020-06-02 02:00:00,1670.625,13.8,0.9,92.0,0.0,0.0,0,0,26,2,2,0,0
34707,18,2020-06-02 03:00:00,1579.608,13.9,0.4,95.0,0.0,0.0,0,0,27,2,3,0,0
34708,18,2020-06-02 04:00:00,675.324,13.2,0.1,97.0,0.0,0.0,0,0,28,2,4,0,0
34709,18,2020-06-02 05:00:00,523.962,13.4,0.7,98.0,0.0,0.0,0,0,29,2,5,0,0
34710,18,2020-06-02 06:00:00,592.056,14.5,0.4,96.0,0.0,0.0,0,0,30,2,6,0,0
34711,18,2020-06-02 07:00:00,1170.950294,15.7,0.3,91.0,0.0,0.0,0,0,31,2,7,0,0
34712,18,2020-06-02 08:00:00,2411.991,16.5,0.9,81.0,0.0,0.0,0,0,32,2,8,0,0
34713,18,2020-06-02 09:00:00,2814.777,17.8,1.6,69.0,0.0,0.0,0,0,33,2,9,0,0
34714,18,2020-06-02 10:00:00,2969.811,18.7,0.7,64.0,0.0,0.0,0,0,34,2,10,0,0
34715,18,2020-06-02 11:00:00,2806.083,18.4,1.8,70.0,0.0,0.0,0,0,35,2,11,0,0
34716,18,2020-06-02 12:00:00,2552.661,17.5,3.5,78.0,0.2,0.0,0,0,36,2,12,0,0
34717,18,2020-06-02 13:00:00,2244.186,18.2,4.9,68.0,0.9,0.0,0,0,37,2,13,0,0
34718,18,2020-06-02 14:00:00,2196.855,21.0,6.8,51.0,0.0,0.4,0,0,38,2,14,0,0
34719,18,2020-06-02 15:00:00,2224.233,22.7,4.6,45.0,0.0,0.9,0,0,39,2,15,0,0
34720,18,2020-06-02 16:00:00,2818.557,22.2,3.4,51.0,0.0,0.2,0,0,40,2,16,0,0
34721,18,2020-06-02 17:00:00,2949.1020000000008,21.5,2.2,56.0,0.0,0.0,0,0,41,2,17,0,0
34722,18,2020-06-02 18:00:00,2548.395,21.4,1.9,58.0,0.0,0.0,0,0,42,2,18,0,0
34723,18,2020-06-02 19:00:00,1600.668,21.2,2.1,61.0,0.0,0.0,0,0,43,2,19,0,0
34724,18,2020-06-02 20:00:00,1298.7,20.6,1.0,64.0,0.0,0.0,0,0,44,2,20,0,0
34725,18,2020-06-02 21:00:00,1123.119,19.9,1.4,74.0,0.0,0.0,0,0,45,2,21,0,0
34726,18,2020-06-02 22:00:00,962.928,19.4,0.2,79.0,0.0,0.0,0,0,46,2,22,0,0
34727,18,2020-06-02 23:00:00,1515.915,19.0,2.0,87.0,0.0,0.0,0,0,47,2,23,0,0
34728,18,2020-06-03 00:00:00,1706.049,18.4,2.1,93.0,0.0,0.0,0,0,48,3,0,0,0
34729,18,2020-06-03 01:00:00,1679.454,18.3,1.0,96.0,0.0,0.0,0,0,49,3,1,0,0
34730,18,2020-06-03 02:00:00,1669.41,18.3,0.8,97.0,0.0,0.0,0,0,50,3,2,0,0
34731,18,2020-06-03 03:00:00,1603.854,18.3,0.9,98.0,0.0,0.0,0,0,51,3,3,0,0
34732,18,2020-06-03 04:00:00,674.325,18.3,0.8,98.0,0.0,0.0,0,0,52,3,4,0,0
34733,18,2020-06-03 05:00:00,525.42,18.2,0.5,99.0,0.0,0.0,0,0,53,3,5,0,0
34734,18,2020-06-03 06:00:00,594.4590000000002,18.2,0.0,100.0,0.1,0.0,0,0,54,3,6,0,0
34735,18,2020-06-03 07:00:00,1033.101,18.9,0.5,97.0,0.0,0.0,0,0,55,3,7,0,0
34736,18,2020-06-03 08:00:00,2449.305,19.9,0.7,91.0,0.0,0.0,0,0,56,3,8,0,0
34737,18,2020-06-03 09:00:00,2830.356,19.7,2.3,91.0,0.0,0.0,0,0,57,3,9,0,0
34738,18,2020-06-03 10:00:00,2968.353,22.2,1.5,81.0,0.0,0.4,0,0,58,3,10,0,0
34739,18,2020-06-03 11:00:00,2961.171,23.0,1.8,77.0,0.0,0.6,0,0,59,3,11,0,0
34740,18,2020-06-03 12:00:00,2605.635,24.7,2.2,66.0,0.0,0.7,0,0,60,3,12,0,0
34741,18,2020-06-03 13:00:00,2171.61,25.4,1.5,64.0,0.0,0.7,0,0,61,3,13,0,0
34742,18,2020-06-03 14:00:00,2101.356,26.3,1.7,59.0,0.0,1.0,0,0,62,3,14,0,0
34743,18,2020-06-03 15:00:00,2166.291,26.7,2.8,58.0,0.0,1.0,0,0,63,3,15,0,0
