,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
8160,5,2020-06-01 00:00:00,3063.744,18.3,2.5,94.0,0.0,0.0,1,0,0,1,0,0,0
8161,5,2020-06-01 01:00:00,3147.12,18.8,2.3,89.0,0.0,0.0,1,0,1,1,1,0,0
8162,5,2020-06-01 02:00:00,3098.736,19.0,3.2,86.0,0.0,0.0,1,0,2,1,2,0,0
8163,5,2020-06-01 03:00:00,3047.76,19.0,4.1,85.0,0.0,0.0,1,0,3,1,3,0,0
8164,5,2020-06-01 04:00:00,3111.696,18.9,3.9,87.0,0.0,0.0,1,0,4,1,4,0,0
8165,5,2020-06-01 05:00:00,2730.24,18.8,3.3,89.0,0.0,0.0,1,0,5,1,5,0,0
8166,5,2020-06-01 06:00:00,2541.456,18.6,2.4,91.0,0.0,0.0,1,0,6,1,6,0,0
8167,5,2020-06-01 07:00:00,2275.344,19.2,5.2,87.0,0.0,0.0,1,0,7,1,7,0,0
8168,5,2020-06-01 08:00:00,2644.704,20.6,2.5,81.0,0.0,0.0,1,0,8,1,8,0,0
8169,5,2020-06-01 09:00:00,2823.552,22.7,2.6,72.0,0.0,0.7,1,0,9,1,9,0,0
8170,5,2020-06-01 10:00:00,3219.696,24.4,1.8,69.0,0.0,1.0,1,0,10,1,10,0,0
8171,5,2020-06-01 11:00:00,3305.232,24.4,3.2,69.0,0.0,1.0,1,0,11,1,11,0,0
8172,5,2020-06-01 12:00:00,2927.232,23.0,3.4,76.0,0.0,1.0,1,0,12,1,12,0,0
8173,5,2020-06-01 13:00:00,2874.528,23.4,4.7,73.0,0.0,1.0,1,0,13,1,13,0,0
8174,5,2020-06-01 14:00:00,3085.344,24.8,5.8,64.0,0.0,1.0,1,0,14,1,14,0,0
8175,5,2020-06-01 15:00:00,3210.6240000000007,25.0,6.6,64.0,0.0,1.0,1,0,15,1,15,0,0
8176,5,2020-06-01 16:00:00,3139.776,24.8,6.7,65.0,0.0,1.0,1,0,16,1,16,0,0
8177,5,2020-06-01 17:00:00,3138.9120000000007,24.8,6.1,60.0,0.0,1.0,1,0,17,1,17,0,0
8178,5,2020-06-01 18:00:00,2898.72,24.0,4.1,62.0,0.0,1.0,1,0,18,1,18,0,0
8179,5,2020-06-01 19:00:00,3353.184,24.2,4.7,55.0,0.0,0.9,1,0,19,1,19,0,0
8180,5,2020-06-01 20:00:00,3691.44,23.0,1.3,56.0,0.0,0.0,1,0,20,1,20,0,0
8181,5,2020-06-01 21:00:00,3558.384,22.9,2.2,43.0,0.0,0.0,1,0,21,1,21,0,0
8182,5,2020-06-01 22:00:00,3455.568,22.2,2.2,44.0,0.0,0.0,1,0,22,1,22,0,0
8183,5,2020-06-01 23:00:00,3252.0959999999995,21.3,1.7,41.0,0.0,0.0,1,0,23,1,23,0,0
8184,5,2020-06-02 00:00:00,3231.36,21.1,2.3,42.0,0.0,0.0,1,0,24,2,0,0,0
8185,5,2020-06-02 01:00:00,3170.448,20.8,4.0,42.0,0.0,0.0,1,0,25,2,1,0,0
8186,5,2020-06-02 02:00:00,3041.712,20.2,2.4,43.0,0.0,0.0,1,0,26,2,2,0,0
8187,5,2020-06-02 03:00:00,3117.744,19.5,1.5,42.0,0.0,0.0,1,0,27,2,3,0,0
8188,5,2020-06-02 04:00:00,3090.528,19.3,3.0,41.0,0.0,0.0,1,0,28,2,4,0,0
8189,5,2020-06-02 05:00:00,2468.448,18.5,0.6,41.0,0.0,0.0,1,0,29,2,5,0,0
8190,5,2020-06-02 06:00:00,2347.92,18.1,0.7,47.0,0.0,0.0,1,0,30,2,6,0,0
8191,5,2020-06-02 07:00:00,2211.84,19.9,0.6,43.0,0.0,0.8,1,0,31,2,7,0,0
8192,5,2020-06-02 08:00:00,2559.168,22.9,0.6,40.0,0.0,0.9,1,0,32,2,8,0,0
8193,5,2020-06-02 09:00:00,2747.52,23.6,2.8,40.0,0.0,1.0,1,0,33,2,9,0,0
8194,5,2020-06-02 10:00:00,3022.272,24.0,3.1,35.0,0.0,1.0,1,0,34,2,10,0,0
8195,5,2020-06-02 11:00:00,3132.432,24.2,2.9,38.0,0.0,1.0,1,0,35,2,11,0,0
8196,5,2020-06-02 12:00:00,2847.312,24.6,4.0,40.0,0.0,1.0,1,0,36,2,12,0,0
8197,5,2020-06-02 13:00:00,2820.96,24.2,3.6,41.0,0.0,1.0,1,0,37,2,13,0,0
8198,5,2020-06-02 14:00:00,2837.808,24.0,4.6,52.0,0.0,1.0,1,0,38,2,14,0,0
8199,5,2020-06-02 15:00:00,2755.728,22.3,5.9,64.0,0.0,1.0,1,0,39,2,15,0,0
8200,5,2020-06-02 16:00:00,2703.024000000001,21.5,5.6,58.0,0.0,1.0,1,0,40,2,16,0,0
8201,5,2020-06-02 17:00:00,2446.416,21.3,4.5,65.0,0.0,1.0,1,0,41,2,17,0,0
8202,5,2020-06-02 18:00:00,2245.968,21.1,3.4,46.0,0.0,1.0,1,0,42,2,18,0,0
8203,5,2020-06-02 19:00:00,2687.9040000000005,19.6,6.0,71.0,0.0,0.1,1,0,43,2,19,0,0
8204,5,2020-06-02 20:00:00,3125.088,19.4,6.2,72.0,0.0,0.0,1,0,44,2,20,0,0
8205,5,2020-06-02 21:00:00,3030.48,19.5,5.6,70.0,0.0,0.0,1,0,45,2,21,0,0
8206,5,2020-06-02 22:00:00,2954.016,19.8,6.1,64.0,0.0,0.0,1,0,46,2,22,0,0
8207,5,2020-06-02 23:00:00,2935.44,19.7,5.6,60.0,0.0,0.0,1,0,47,2,23,0,0
8208,5,2020-06-03 00:00:00,2858.544000000001,19.8,7.4,57.0,0.0,0.0,1,0,48,3,0,0,0
8209,5,2020-06-03 01:00:00,2732.832000000001,19.4,6.2,64.0,0.0,0.0,1,0,49,3,1,0,0
8210,5,2020-06-03 02:00:00,2788.992,19.1,5.0,75.0,0.0,0.0,1,0,50,3,2,0,0
8211,5,2020-06-03 03:00:00,2712.0959999999995,18.8,4.9,81.0,0.0,0.0,1,0,51,3,3,0,0
8212,5,2020-06-03 04:00:00,2544.9120000000007,18.9,4.0,84.0,0.0,0.0,1,0,52,3,4,0,0
