,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
83640,42,2020-06-01 00:00:00,3024.0,17.1,2.6,94.0,0.1,0.0,1,1,0,1,0,0,0
83641,42,2020-06-01 01:00:00,2989.44,17.0,5.7,94.0,0.0,0.0,1,1,1,1,1,0,0
83642,42,2020-06-01 02:00:00,2641.896,16.4,5.4,95.0,0.0,0.0,1,1,2,1,2,0,0
83643,42,2020-06-01 03:00:00,2625.9120000000007,16.4,3.9,96.0,0.0,0.0,1,1,3,1,3,0,0
83644,42,2020-06-01 04:00:00,2647.512,16.3,5.3,96.0,0.0,0.0,1,1,4,1,4,0,0
83645,42,2020-06-01 05:00:00,2665.224,16.0,5.2,97.0,0.4,0.0,1,1,5,1,5,0,0
83646,42,2020-06-01 06:00:00,2852.0640000000008,15.9,3.7,96.0,0.0,0.0,1,1,6,1,6,0,0
83647,42,2020-06-01 07:00:00,3011.796,16.1,3.0,96.0,0.0,0.7,1,1,7,1,7,0,0
83648,42,2020-06-01 08:00:00,2393.388,17.0,3.6,87.0,0.0,1.0,1,1,8,1,8,0,0
83649,42,2020-06-01 09:00:00,1985.472,18.0,2.8,77.0,0.0,1.0,1,1,9,1,9,0,0
83650,42,2020-06-01 10:00:00,3361.716,18.4,3.5,70.0,0.0,1.0,1,1,10,1,10,0,0
83651,42,2020-06-01 11:00:00,4212.648,19.1,3.5,67.0,0.0,1.0,1,1,11,1,11,0,0
83652,42,2020-06-01 12:00:00,4212.755999999999,19.2,5.5,62.0,0.0,1.0,1,1,12,1,12,0,0
83653,42,2020-06-01 13:00:00,4207.248,19.8,3.4,59.0,0.0,1.0,1,1,13,1,13,0,0
83654,42,2020-06-01 14:00:00,4215.132000000001,19.7,4.9,59.0,0.0,1.0,1,1,14,1,14,0,0
83655,42,2020-06-01 15:00:00,4170.096,20.0,5.4,56.0,0.0,1.0,1,1,15,1,15,0,0
83656,42,2020-06-01 16:00:00,4163.076,19.5,5.3,59.0,0.0,1.0,1,1,16,1,16,0,0
83657,42,2020-06-01 17:00:00,4139.1,19.4,6.0,60.0,0.0,1.0,1,1,17,1,17,0,0
83658,42,2020-06-01 18:00:00,4114.152,19.1,4.4,64.0,0.0,1.0,1,1,18,1,18,0,0
83659,42,2020-06-01 19:00:00,3928.608,18.3,3.3,64.0,0.0,1.0,1,1,19,1,19,0,0
83660,42,2020-06-01 20:00:00,2297.916,17.1,4.2,75.0,0.0,0.6,1,1,20,1,20,0,0
83661,42,2020-06-01 21:00:00,1513.944,16.1,2.8,84.0,0.0,0.0,1,1,21,1,21,0,0
83662,42,2020-06-01 22:00:00,1017.672,15.5,2.6,90.0,0.0,0.0,1,1,22,1,22,0,0
83663,42,2020-06-01 23:00:00,2429.8920000000007,15.0,2.4,91.0,0.0,0.0,1,1,23,1,23,0,0
83664,42,2020-06-02 00:00:00,3001.752,14.6,1.4,92.0,0.0,0.0,1,1,24,2,0,0,0
83665,42,2020-06-02 01:00:00,2971.9440000000004,14.3,1.9,92.0,0.0,0.0,1,1,25,2,1,0,0
83666,42,2020-06-02 02:00:00,2717.0640000000008,14.2,2.8,92.0,0.0,0.0,1,1,26,2,2,0,0
83667,42,2020-06-02 03:00:00,2633.148,14.0,1.3,93.0,0.0,0.0,1,1,27,2,3,0,0
83668,42,2020-06-02 04:00:00,2642.544000000001,14.1,2.2,92.0,0.0,0.0,1,1,28,2,4,0,0
83669,42,2020-06-02 05:00:00,2464.128,14.0,1.2,88.0,0.0,0.0,1,1,29,2,5,0,0
83670,42,2020-06-02 06:00:00,2489.94,14.4,1.6,84.0,0.0,0.0,1,1,30,2,6,0,0
83671,42,2020-06-02 07:00:00,2540.16,15.0,2.1,79.0,0.0,0.0,1,1,31,2,7,0,0
83672,42,2020-06-02 08:00:00,2387.34,15.6,1.6,75.0,0.0,0.0,1,1,32,2,8,0,0
83673,42,2020-06-02 09:00:00,2202.768,16.2,0.7,80.0,0.0,0.0,1,1,33,2,9,0,0
83674,42,2020-06-02 10:00:00,3369.384,16.3,3.1,80.0,0.0,0.0,1,1,34,2,10,0,0
83675,42,2020-06-02 11:00:00,4040.82,15.1,1.2,82.0,1.4,0.0,1,1,35,2,11,0,0
83676,42,2020-06-02 12:00:00,4117.5,15.3,4.6,83.0,1.3,0.0,1,1,36,2,12,0,0
83677,42,2020-06-02 13:00:00,4144.5,17.6,5.7,50.0,0.0,0.0,1,1,37,2,13,0,0
83678,42,2020-06-02 14:00:00,4134.132000000001,19.6,7.6,48.0,0.0,0.7,1,1,38,2,14,0,0
83679,42,2020-06-02 15:00:00,4023.432,20.5,4.9,45.0,0.0,0.7,1,1,39,2,15,0,0
83680,42,2020-06-02 16:00:00,4034.556,20.8,4.6,49.0,0.0,0.7,1,1,40,2,16,0,0
83681,42,2020-06-02 17:00:00,3991.788,19.9,2.7,57.0,0.0,0.0,1,1,41,2,17,0,0
83682,42,2020-06-02 18:00:00,3958.74,19.0,2.7,64.0,0.0,0.0,1,1,42,2,18,0,0
83683,42,2020-06-02 19:00:00,3723.624,19.0,2.8,62.0,0.0,0.0,1,1,43,2,19,0,0
