,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
0,1,2020-06-01 00:00:00,8179.056,17.6,2.5,92.0,0.8,0.0,0,0,0,1,0,0,0
1,1,2020-06-01 01:00:00,8135.64,17.7,2.9,91.0,0.3,0.0,0,0,1,1,1,0,0
2,1,2020-06-01 02:00:00,8107.1280000000015,17.5,3.2,91.0,0.0,0.0,0,0,2,1,2,0,0
3,1,2020-06-01 03:00:00,8048.808000000001,17.1,3.2,91.0,0.0,0.0,0,0,3,1,3,0,0
4,1,2020-06-01 04:00:00,8043.624,17.0,3.3,92.0,0.0,0.0,0,0,4,1,4,0,0
5,1,2020-06-01 05:00:00,8010.576,16.9,3.4,93.0,0.0,0.0,0,0,5,1,5,0,0
6,1,2020-06-01 06:00:00,7978.175999999998,16.7,3.4,90.0,0.1,0.0,0,0,6,1,6,0,0
7,1,2020-06-01 07:00:00,8019.0,16.9,2.3,86.0,0.0,0.1,0,0,7,1,7,0,0
8,1,2020-06-01 08:00:00,8020.944,17.8,3.3,80.0,0.0,0.3,0,0,8,1,8,0,0
9,1,2020-06-01 09:00:00,8083.151999999999,19.3,2.1,73.0,0.0,0.7,0,0,9,1,9,0,0
10,1,2020-06-01 10:00:00,8116.2,20.5,3.4,62.0,0.0,1.0,0,0,10,1,10,0,0
11,1,2020-06-01 11:00:00,8104.536,22.1,3.6,52.0,0.0,1.0,0,0,11,1,11,0,0
12,1,2020-06-01 12:00:00,8088.984,23.1,4.0,49.0,0.0,1.0,0,0,12,1,12,0,0
13,1,2020-06-01 13:00:00,8102.592,23.1,5.1,42.0,0.0,1.0,0,0,13,1,13,0,0
14,1,2020-06-01 14:00:00,8088.335999999998,23.6,5.1,39.0,0.0,1.0,0,0,14,1,14,0,0
15,1,2020-06-01 15:00:00,8076.672,23.8,5.5,40.0,0.0,1.0,0,0,15,1,15,0,0
16,1,2020-06-01 16:00:00,8032.608,24.4,3.0,39.0,0.0,1.0,0,0,16,1,16,0,0
17,1,2020-06-01 17:00:00,8013.816,23.6,4.4,41.0,0.0,1.0,0,0,17,1,17,0,0
18,1,2020-06-01 18:00:00,8029.368,22.7,4.1,42.0,0.0,1.0,0,0,18,1,18,0,0
19,1,2020-06-01 19:00:00,8028.071999999999,21.3,4.2,44.0,0.0,1.0,0,0,19,1,19,0,0
20,1,2020-06-01 20:00:00,7994.376,19.8,2.5,51.0,0.0,0.4,0,0,20,1,20,0,0
21,1,2020-06-01 21:00:00,7974.936,18.6,2.5,55.0,0.0,0.0,0,0,21,1,21,0,0
22,1,2020-06-01 22:00:00,7972.991999999998,17.9,2.0,62.0,0.0,0.0,0,0,22,1,22,0,0
23,1,2020-06-01 23:00:00,7945.1280000000015,17.2,2.0,68.0,0.0,0.0,0,0,23,1,23,0,0
24,1,2020-06-02 00:00:00,7920.504,16.6,1.6,74.0,0.0,0.0,0,0,24,2,0,0,0
25,1,2020-06-02 01:00:00,7890.048000000002,16.2,0.8,77.0,0.0,0.0,0,0,25,2,1,0,0
26,1,2020-06-02 02:00:00,7868.016,15.9,1.1,78.0,0.0,0.0,0,0,26,2,2,0,0
27,1,2020-06-02 03:00:00,7847.28,15.7,0.4,78.0,0.0,0.0,0,0,27,2,3,0,0
28,1,2020-06-02 04:00:00,7799.328,15.5,0.9,79.0,0.0,0.0,0,0,28,2,4,0,0
29,1,2020-06-02 05:00:00,7801.92,14.8,1.3,79.0,0.0,0.0,0,0,29,2,5,0,0
30,1,2020-06-02 06:00:00,7784.424,15.0,2.2,79.0,0.0,0.0,0,0,30,2,6,0,0
31,1,2020-06-02 07:00:00,7836.911999999998,15.5,1.4,77.0,0.0,0.0,0,0,31,2,7,0,0
32,1,2020-06-02 08:00:00,7873.2,16.0,2.2,75.0,0.0,0.0,0,0,32,2,8,0,0
33,1,2020-06-02 09:00:00,7914.024,16.9,2.5,71.0,0.0,0.0,0,0,33,2,9,0,0
34,1,2020-06-02 10:00:00,7973.64,17.3,2.5,65.0,0.0,0.0,0,0,34,2,10,0,0
35,1,2020-06-02 11:00:00,7989.84,17.5,2.6,70.0,0.0,0.0,0,0,35,2,11,0,0
36,1,2020-06-02 12:00:00,7935.408,16.3,2.9,80.0,1.9,0.0,0,0,36,2,12,0,0
37,1,2020-06-02 13:00:00,7923.7440000000015,17.5,2.2,68.0,0.0,0.0,0,0,37,2,13,0,0
38,1,2020-06-02 14:00:00,7966.512,20.4,3.1,51.0,0.0,0.1,0,0,38,2,14,0,0
39,1,2020-06-02 15:00:00,7996.32,20.9,2.2,48.0,0.0,0.0,0,0,39,2,15,0,0
