,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
51000,26,2020-06-01 00:00:00,1952.424,19.4,0.8,81.0,0.0,0.0,0,1,0,1,0,0,0
51001,26,2020-06-01 01:00:00,1917.432,18.9,0.1,84.0,0.0,0.0,0,1,1,1,1,0,0
51002,26,2020-06-01 02:00:00,1890.864,18.8,0.4,85.0,0.0,0.0,0,1,2,1,2,0,0
51003,26,2020-06-01 03:00:00,1880.172,18.2,1.2,90.0,0.0,0.0,0,1,3,1,3,0,0
51004,26,2020-06-01 04:00:00,1863.972,17.8,0.0,89.0,0.0,0.0,0,1,4,1,4,0,0
51005,26,2020-06-01 05:00:00,1826.712,17.2,0.0,93.0,0.0,0.0,0,1,5,1,5,0,0
51006,26,2020-06-01 06:00:00,1856.52,16.7,0.0,94.0,0.0,0.0,0,1,6,1,6,0,0
51007,26,2020-06-01 07:00:00,1914.84,18.8,0.3,87.0,0.0,0.3,0,1,7,1,7,0,0
51008,26,2020-06-01 08:00:00,2148.768,20.7,0.6,82.0,0.0,1.0,0,1,8,1,8,0,0
51009,26,2020-06-01 09:00:00,2717.712,22.3,0.5,76.0,0.0,1.0,0,1,9,1,9,0,0
51010,26,2020-06-01 10:00:00,2963.304,23.6,1.4,69.0,0.0,1.0,0,1,10,1,10,0,0
51011,26,2020-06-01 11:00:00,2961.036,25.2,1.2,60.0,0.0,1.0,0,1,11,1,11,0,0
51012,26,2020-06-01 12:00:00,2918.268,26.4,1.4,57.0,0.0,1.0,0,1,12,1,12,0,0
51013,26,2020-06-01 13:00:00,3062.448,27.1,1.4,52.0,0.0,0.7,0,1,13,1,13,0,0
51014,26,2020-06-01 14:00:00,3128.22,28.3,1.8,42.0,0.0,1.0,0,1,14,1,14,0,0
51015,26,2020-06-01 15:00:00,3123.684,28.5,1.4,41.0,0.0,1.0,0,1,15,1,15,0,0
51016,26,2020-06-01 16:00:00,3054.348,28.5,2.9,27.0,0.0,1.0,0,1,16,1,16,0,0
51017,26,2020-06-01 17:00:00,2914.704,27.2,3.8,32.0,0.0,1.0,0,1,17,1,17,0,0
51018,26,2020-06-01 18:00:00,2539.188,26.4,2.2,35.0,0.0,1.0,0,1,18,1,18,0,0
51019,26,2020-06-01 19:00:00,2423.844,24.9,2.0,38.0,0.0,0.9,0,1,19,1,19,0,0
51020,26,2020-06-01 20:00:00,2411.856,23.1,1.3,42.0,0.0,0.0,0,1,20,1,20,0,0
51021,26,2020-06-01 21:00:00,2316.6,22.0,0.8,49.0,0.0,0.0,0,1,21,1,21,0,0
51022,26,2020-06-01 22:00:00,2244.024,21.7,2.6,43.0,0.0,0.0,0,1,22,1,22,0,0
51023,26,2020-06-01 23:00:00,2112.156,18.6,0.9,51.0,0.0,0.0,0,1,23,1,23,0,0
51024,26,2020-06-02 00:00:00,1995.516,16.0,0.0,63.0,0.0,0.0,0,1,24,2,0,0,0
51025,26,2020-06-02 01:00:00,1923.264,14.0,0.0,74.0,0.0,0.0,0,1,25,2,1,0,0
51026,26,2020-06-02 02:00:00,1908.036,13.2,0.0,77.0,0.0,0.0,0,1,26,2,2,0,0
51027,26,2020-06-02 03:00:00,1903.5,12.8,0.1,81.0,0.0,0.0,0,1,27,2,3,0,0
51028,26,2020-06-02 04:00:00,1879.2,11.9,0.4,81.0,0.0,0.0,0,1,28,2,4,0,0
51029,26,2020-06-02 05:00:00,1866.564,11.9,0.0,83.0,0.0,0.0,0,1,29,2,5,0,0
51030,26,2020-06-02 06:00:00,1870.452,12.3,0.5,83.0,0.0,0.2,0,1,30,2,6,0,0
51031,26,2020-06-02 07:00:00,1948.212,16.5,0.1,70.0,0.0,1.0,0,1,31,2,7,0,0
51032,26,2020-06-02 08:00:00,2147.148,19.1,0.6,59.0,0.0,1.0,0,1,32,2,8,0,0
51033,26,2020-06-02 09:00:00,2653.56,21.5,0.8,50.0,0.0,1.0,0,1,33,2,9,0,0
51034,26,2020-06-02 10:00:00,2836.9440000000004,23.9,1.2,38.0,0.0,1.0,0,1,34,2,10,0,0
51035,26,2020-06-02 11:00:00,2803.572,24.9,1.3,35.0,0.0,1.0,0,1,35,2,11,0,0
51036,26,2020-06-02 12:00:00,2766.312,26.6,2.5,29.0,0.0,1.0,0,1,36,2,12,0,0
51037,26,2020-06-02 13:00:00,2919.5640000000008,28.2,1.5,28.0,0.0,1.0,0,1,37,2,13,0,0
