,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
63240,32,2020-06-01 00:00:00,2343.384,17.0,2.0,100.0,1.1,0.0,0,0,0,1,0,0,0
63241,32,2020-06-01 01:00:00,2349.216,17.2,2.3,99.0,0.1,0.0,0,0,1,1,1,0,0
63242,32,2020-06-01 02:00:00,2349.0,17.2,3.7,98.0,0.0,0.0,0,0,2,1,2,0,0
63243,32,2020-06-01 03:00:00,2344.896,16.7,3.1,99.0,0.0,0.0,0,0,3,1,3,0,0
63244,32,2020-06-01 04:00:00,2337.336,16.9,3.5,98.0,0.0,0.0,0,0,4,1,4,0,0
63245,32,2020-06-01 05:00:00,2331.936,16.6,3.6,99.0,0.0,0.0,0,0,5,1,5,0,0
63246,32,2020-06-01 06:00:00,2328.264,16.7,2.4,99.0,0.1,0.0,0,0,6,1,6,0,0
63247,32,2020-06-01 07:00:00,2358.072,16.9,3.3,94.0,0.0,0.2,0,0,7,1,7,0,0
63248,32,2020-06-01 08:00:00,2372.544,17.9,2.7,88.0,0.0,0.4,0,0,8,1,8,0,0
63249,32,2020-06-01 09:00:00,2391.984,19.5,2.7,78.0,0.0,0.9,0,0,9,1,9,0,0
63250,32,2020-06-01 10:00:00,2410.992,20.7,3.2,68.0,0.0,1.0,0,0,10,1,10,0,0
63251,32,2020-06-01 11:00:00,2409.696,22.4,3.4,58.0,0.0,1.0,0,0,11,1,11,0,0
63252,32,2020-06-01 12:00:00,2412.936,23.2,4.8,49.0,0.0,1.0,0,0,12,1,12,0,0
63253,32,2020-06-01 13:00:00,2415.528,22.8,4.3,45.0,0.0,1.0,0,0,13,1,13,0,0
63254,32,2020-06-01 14:00:00,2414.448,23.6,4.4,47.0,0.0,1.0,0,0,14,1,14,0,0
63255,32,2020-06-01 15:00:00,2426.976,23.1,5.3,45.0,0.0,1.0,0,0,15,1,15,0,0
63256,32,2020-06-01 16:00:00,2449.44,22.9,5.2,43.0,0.0,1.0,0,0,16,1,16,0,0
63257,32,2020-06-01 17:00:00,2438.856,22.2,4.6,44.0,0.0,1.0,0,0,17,1,17,0,0
63258,32,2020-06-01 18:00:00,2418.12,21.6,4.6,50.0,0.0,1.0,0,0,18,1,18,0,0
63259,32,2020-06-01 19:00:00,2406.024,19.9,2.5,58.0,0.0,1.0,0,0,19,1,19,0,0
63260,32,2020-06-01 20:00:00,2383.128,17.3,1.9,72.0,0.0,0.3,0,0,20,1,20,0,0
63261,32,2020-06-01 21:00:00,2374.488,16.1,2.8,80.0,0.0,0.0,0,0,21,1,21,0,0
63262,32,2020-06-01 22:00:00,2371.68,15.2,1.2,87.0,0.0,0.0,0,0,22,1,22,0,0
63263,32,2020-06-01 23:00:00,2361.096,14.6,0.5,90.0,0.0,0.0,0,0,23,1,23,0,0
63264,32,2020-06-02 00:00:00,2349.0,14.1,0.5,94.0,0.0,0.0,0,0,24,2,0,0,0
63265,32,2020-06-02 01:00:00,2350.944,13.6,0.2,94.0,0.0,0.0,0,0,25,2,1,0,0
63266,32,2020-06-02 02:00:00,2333.88,13.8,0.9,92.0,0.0,0.0,0,0,26,2,2,0,0
63267,32,2020-06-02 03:00:00,2321.568,13.9,0.4,95.0,0.0,0.0,0,0,27,2,3,0,0
63268,32,2020-06-02 04:00:00,2323.728,13.2,0.1,97.0,0.0,0.0,0,0,28,2,4,0,0
63269,32,2020-06-02 05:00:00,2305.8,13.4,0.7,98.0,0.0,0.0,0,0,29,2,5,0,0
63270,32,2020-06-02 06:00:00,2322.648,14.5,0.4,96.0,0.0,0.0,0,0,30,2,6,0,0
63271,32,2020-06-02 07:00:00,2315.736,15.7,0.3,91.0,0.0,0.0,0,0,31,2,7,0,0
63272,32,2020-06-02 08:00:00,2345.76,16.5,0.9,81.0,0.0,0.0,0,0,32,2,8,0,0
63273,32,2020-06-02 09:00:00,2359.8,17.8,1.6,69.0,0.0,0.0,0,0,33,2,9,0,0
63274,32,2020-06-02 10:00:00,2371.248,18.7,0.7,64.0,0.0,0.0,0,0,34,2,10,0,0
63275,32,2020-06-02 11:00:00,2373.84,18.4,1.8,70.0,0.0,0.0,0,0,35,2,11,0,0
63276,32,2020-06-02 12:00:00,2367.36,17.5,3.5,78.0,0.2,0.0,0,0,36,2,12,0,0
63277,32,2020-06-02 13:00:00,2384.424,18.2,4.9,68.0,0.9,0.0,0,0,37,2,13,0,0
63278,32,2020-06-02 14:00:00,2400.624,21.0,6.8,51.0,0.0,0.4,0,0,38,2,14,0,0
63279,32,2020-06-02 15:00:00,2409.696,22.7,4.6,45.0,0.0,0.9,0,0,39,2,15,0,0
63280,32,2020-06-02 16:00:00,2390.472,22.2,3.4,51.0,0.0,0.2,0,0,40,2,16,0,0
63281,32,2020-06-02 17:00:00,2395.44,21.5,2.2,56.0,0.0,0.0,0,0,41,2,17,0,0
63282,32,2020-06-02 18:00:00,2365.848,21.4,1.9,58.0,0.0,0.0,0,0,42,2,18,0,0
63283,32,2020-06-02 19:00:00,2360.016,21.2,2.1,61.0,0.0,0.0,0,0,43,2,19,0,0
63284,32,2020-06-02 20:00:00,2365.632,20.6,1.0,64.0,0.0,0.0,0,0,44,2,20,0,0
63285,32,2020-06-02 21:00:00,2363.472,19.9,1.4,74.0,0.0,0.0,0,0,45,2,21,0,0
63286,32,2020-06-02 22:00:00,2371.68,19.4,0.2,79.0,0.0,0.0,0,0,46,2,22,0,0
63287,32,2020-06-02 23:00:00,2360.664,19.0,2.0,87.0,0.0,0.0,0,0,47,2,23,0,0
63288,32,2020-06-03 00:00:00,2355.048,18.4,2.1,93.0,0.0,0.0,0,0,48,3,0,0,0
63289,32,2020-06-03 01:00:00,2345.76,18.3,1.0,96.0,0.0,0.0,0,0,49,3,1,0,0
63290,32,2020-06-03 02:00:00,2346.192,18.3,0.8,97.0,0.0,0.0,0,0,50,3,2,0,0
63291,32,2020-06-03 03:00:00,2341.224,18.3,0.9,98.0,0.0,0.0,0,0,51,3,3,0,0
63292,32,2020-06-03 04:00:00,2335.3920000000007,18.3,0.8,98.0,0.0,0.0,0,0,52,3,4,0,0
63293,32,2020-06-03 05:00:00,2334.312,18.2,0.5,99.0,0.0,0.0,0,0,53,3,5,0,0
63294,32,2020-06-03 06:00:00,2336.688,18.2,0.0,100.0,0.1,0.0,0,0,54,3,6,0,0
63295,32,2020-06-03 07:00:00,2343.6,18.9,0.5,97.0,0.0,0.0,0,0,55,3,7,0,0
63296,32,2020-06-03 08:00:00,2361.96,19.9,0.7,91.0,0.0,0.0,0,0,56,3,8,0,0
63297,32,2020-06-03 09:00:00,2379.888,19.7,2.3,91.0,0.0,0.0,0,0,57,3,9,0,0
63298,32,2020-06-03 10:00:00,2386.152,22.2,1.5,81.0,0.0,0.4,0,0,58,3,10,0,0
63299,32,2020-06-03 11:00:00,2407.536,23.0,1.8,77.0,0.0,0.6,0,0,59,3,11,0,0
