,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
120360,60,2020-06-01 00:00:00,2528.496,17.1,2.6,94.0,0.1,0.0,1,1,0,1,0,0,0
120361,60,2020-06-01 01:00:00,2243.808,17.0,5.7,94.0,0.0,0.0,1,1,1,1,1,0,0
120362,60,2020-06-01 02:00:00,2284.848,16.4,5.4,95.0,0.0,0.0,1,1,2,1,2,0,0
120363,60,2020-06-01 03:00:00,2248.992,16.4,3.9,96.0,0.0,0.0,1,1,3,1,3,0,0
120364,60,2020-06-01 04:00:00,2377.728,16.3,5.3,96.0,0.0,0.0,1,1,4,1,4,0,0
120365,60,2020-06-01 05:00:00,2572.128,16.0,5.2,97.0,0.4,0.0,1,1,5,1,5,0,0
120366,60,2020-06-01 06:00:00,2827.44,15.9,3.7,96.0,0.0,0.0,1,1,6,1,6,0,0
120367,60,2020-06-01 07:00:00,3023.136,16.1,3.0,96.0,0.0,0.7,1,1,7,1,7,0,0
120368,60,2020-06-01 08:00:00,3034.8,17.0,3.6,87.0,0.0,1.0,1,1,8,1,8,0,0
120369,60,2020-06-01 09:00:00,3026.592,18.0,2.8,77.0,0.0,1.0,1,1,9,1,9,0,0
120370,60,2020-06-01 10:00:00,3093.552,18.4,3.5,70.0,0.0,1.0,1,1,10,1,10,0,0
120371,60,2020-06-01 11:00:00,2961.792,19.1,3.5,67.0,0.0,1.0,1,1,11,1,11,0,0
120372,60,2020-06-01 12:00:00,2909.52,19.2,5.5,62.0,0.0,1.0,1,1,12,1,12,0,0
120373,60,2020-06-01 13:00:00,2884.896,19.8,3.4,59.0,0.0,1.0,1,1,13,1,13,0,0
120374,60,2020-06-01 14:00:00,3018.816,19.7,4.9,59.0,0.0,1.0,1,1,14,1,14,0,0
120375,60,2020-06-01 15:00:00,3041.712,20.0,5.4,56.0,0.0,1.0,1,1,15,1,15,0,0
120376,60,2020-06-01 16:00:00,3011.472,19.5,5.3,59.0,0.0,1.0,1,1,16,1,16,0,0
120377,60,2020-06-01 17:00:00,2908.224,19.4,6.0,60.0,0.0,1.0,1,1,17,1,17,0,0
120378,60,2020-06-01 18:00:00,2865.456,19.1,4.4,64.0,0.0,1.0,1,1,18,1,18,0,0
120379,60,2020-06-01 19:00:00,2876.688,18.3,3.3,64.0,0.0,1.0,1,1,19,1,19,0,0
120380,60,2020-06-01 20:00:00,2879.712,17.1,4.2,75.0,0.0,0.6,1,1,20,1,20,0,0
120381,60,2020-06-01 21:00:00,2748.816,16.1,2.8,84.0,0.0,0.0,1,1,21,1,21,0,0
120382,60,2020-06-01 22:00:00,2444.688,15.5,2.6,90.0,0.0,0.0,1,1,22,1,22,0,0
120383,60,2020-06-01 23:00:00,2719.008,15.0,2.4,91.0,0.0,0.0,1,1,23,1,23,0,0
120384,60,2020-06-02 00:00:00,2680.56,14.6,1.4,92.0,0.0,0.0,1,1,24,2,0,0,0
120385,60,2020-06-02 01:00:00,2363.04,14.3,1.9,92.0,0.0,0.0,1,1,25,2,1,0,0
120386,60,2020-06-02 02:00:00,2247.696,14.2,2.8,92.0,0.0,0.0,1,1,26,2,2,0,0
120387,60,2020-06-02 03:00:00,2223.072,14.0,1.3,93.0,0.0,0.0,1,1,27,2,3,0,0
120388,60,2020-06-02 04:00:00,2322.864,14.1,2.2,92.0,0.0,0.0,1,1,28,2,4,0,0
120389,60,2020-06-02 05:00:00,2296.944,14.0,1.2,88.0,0.0,0.0,1,1,29,2,5,0,0
120390,60,2020-06-02 06:00:00,2395.8720000000008,14.4,1.6,84.0,0.0,0.0,1,1,30,2,6,0,0
120391,60,2020-06-02 07:00:00,2854.656,15.0,2.1,79.0,0.0,0.0,1,1,31,2,7,0,0
120392,60,2020-06-02 08:00:00,3266.784,15.6,1.6,75.0,0.0,0.0,1,1,32,2,8,0,0
120393,60,2020-06-02 09:00:00,3161.376,16.2,0.7,80.0,0.0,0.0,1,1,33,2,9,0,0
120394,60,2020-06-02 10:00:00,3050.3520000000008,16.3,3.1,80.0,0.0,0.0,1,1,34,2,10,0,0
120395,60,2020-06-02 11:00:00,2963.952,15.1,1.2,82.0,1.4,0.0,1,1,35,2,11,0,0
120396,60,2020-06-02 12:00:00,2931.984000000001,15.3,4.6,83.0,1.3,0.0,1,1,36,2,12,0,0
120397,60,2020-06-02 13:00:00,2893.536,17.6,5.7,50.0,0.0,0.0,1,1,37,2,13,0,0
120398,60,2020-06-02 14:00:00,2900.016,19.6,7.6,48.0,0.0,0.7,1,1,38,2,14,0,0
120399,60,2020-06-02 15:00:00,2892.24,20.5,4.9,45.0,0.0,0.7,1,1,39,2,15,0,0
120400,60,2020-06-02 16:00:00,3022.704,20.8,4.6,49.0,0.0,0.7,1,1,40,2,16,0,0
120401,60,2020-06-02 17:00:00,2930.256,19.9,2.7,57.0,0.0,0.0,1,1,41,2,17,0,0
120402,60,2020-06-02 18:00:00,2833.056,19.0,2.7,64.0,0.0,0.0,1,1,42,2,18,0,0
120403,60,2020-06-02 19:00:00,2827.008,19.0,2.8,62.0,0.0,0.0,1,1,43,2,19,0,0
120404,60,2020-06-02 20:00:00,2843.856,18.6,2.8,69.0,0.0,0.0,1,1,44,2,20,0,0
120405,60,2020-06-02 21:00:00,2891.808,18.2,3.0,80.0,0.0,0.0,1,1,45,2,21,0,0
120406,60,2020-06-02 22:00:00,2813.184,17.8,3.6,82.0,0.0,0.0,1,1,46,2,22,0,0
120407,60,2020-06-02 23:00:00,2351.376,17.2,2.5,89.0,0.0,0.0,1,1,47,2,23,0,0
120408,60,2020-06-03 00:00:00,2291.328,17.2,1.4,94.0,0.0,0.0,1,1,48,3,0,0,0
120409,60,2020-06-03 01:00:00,2287.44,17.0,1.6,95.0,0.0,0.0,1,1,49,3,1,0,0
120410,60,2020-06-03 02:00:00,2298.24,17.0,1.4,96.0,0.0,0.0,1,1,50,3,2,0,0
120411,60,2020-06-03 03:00:00,2283.12,16.8,1.6,97.0,0.0,0.0,1,1,51,3,3,0,0
120412,60,2020-06-03 04:00:00,2772.144,16.8,1.5,97.0,0.0,0.0,1,1,52,3,4,0,0
120413,60,2020-06-03 05:00:00,2944.9440000000004,17.0,0.4,97.0,0.0,0.0,1,1,53,3,5,0,0
120414,60,2020-06-03 06:00:00,2843.4240000000004,17.3,1.6,97.0,0.0,0.0,1,1,54,3,6,0,0
120415,60,2020-06-03 07:00:00,2866.32,17.8,1.5,97.0,0.0,0.0,1,1,55,3,7,0,0
120416,60,2020-06-03 08:00:00,2972.592,19.0,1.6,90.0,0.0,0.5,1,1,56,3,8,0,0
120417,60,2020-06-03 09:00:00,3073.68,20.7,1.1,71.0,0.0,1.0,1,1,57,3,9,0,0
120418,60,2020-06-03 10:00:00,3064.608,20.9,2.2,72.0,0.0,0.9,1,1,58,3,10,0,0
120419,60,2020-06-03 11:00:00,3059.4240000000004,22.1,2.5,68.0,0.0,1.0,1,1,59,3,11,0,0
120420,60,2020-06-03 12:00:00,3075.408,22.8,3.2,65.0,0.0,1.0,1,1,60,3,12,0,0
120421,60,2020-06-03 13:00:00,3119.472,23.3,2.8,65.0,0.0,1.0,1,1,61,3,13,0,0
120422,60,2020-06-03 14:00:00,3116.88,23.5,3.7,66.0,0.0,1.0,1,1,62,3,14,0,0
120423,60,2020-06-03 15:00:00,3263.76,24.1,4.4,60.0,0.0,1.0,1,1,63,3,15,0,0
120424,60,2020-06-03 16:00:00,3256.416,23.9,3.2,65.0,0.0,1.0,1,1,64,3,16,0,0
120425,60,2020-06-03 17:00:00,3117.312,22.7,3.2,72.0,0.0,1.0,1,1,65,3,17,0,0
120426,60,2020-06-03 18:00:00,3074.544000000001,21.1,4.2,80.0,0.0,1.0,1,1,66,3,18,0,0
120427,60,2020-06-03 19:00:00,3053.376,19.1,4.3,91.0,0.0,0.3,1,1,67,3,19,0,0
120428,60,2020-06-03 20:00:00,3026.592,18.8,4.1,93.0,0.0,0.0,1,1,68,3,20,0,0
120429,60,2020-06-03 21:00:00,2999.808,18.8,2.5,93.0,0.0,0.0,1,1,69,3,21,0,0
120430,60,2020-06-03 22:00:00,2928.0959999999995,18.9,1.7,91.0,0.0,0.0,1,1,70,3,22,0,0
120431,60,2020-06-03 23:00:00,2808.0,19.0,1.3,89.0,0.0,0.0,1,1,71,3,23,0,0
120432,60,2020-06-04 00:00:00,2423.52,18.8,2.2,94.0,0.0,0.0,1,1,72,4,0,0,0
120433,60,2020-06-04 01:00:00,2326.752,19.2,1.9,95.0,0.0,0.0,1,1,73,4,1,0,0
120434,60,2020-06-04 02:00:00,2317.248,19.5,1.9,95.0,0.1,0.0,1,1,74,4,2,0,0
120435,60,2020-06-04 03:00:00,2656.368,19.1,2.1,96.0,0.0,0.0,1,1,75,4,3,0,0
120436,60,2020-06-04 04:00:00,3052.512,18.4,1.8,96.0,0.2,0.0,1,1,76,4,4,0,0
120437,60,2020-06-04 05:00:00,2858.544000000001,18.1,2.2,97.0,0.0,0.0,1,1,77,4,5,0,0
120438,60,2020-06-04 06:00:00,2839.536,18.2,3.3,97.0,0.1,0.0,1,1,78,4,6,0,0
120439,60,2020-06-04 07:00:00,3009.312,18.5,3.4,97.0,0.1,0.0,1,1,79,4,7,0,0
120440,60,2020-06-04 08:00:00,3087.936,18.5,3.6,97.0,0.2,0.0,1,1,80,4,8,0,0
120441,60,2020-06-04 09:00:00,3136.752,18.8,2.5,97.0,0.0,0.0,1,1,81,4,9,0,0
120442,60,2020-06-04 10:00:00,3204.576,19.2,2.7,97.0,0.1,0.0,1,1,82,4,10,0,0
120443,60,2020-06-04 11:00:00,3159.216,19.2,2.4,96.0,0.0,0.0,1,1,83,4,11,0,0
120444,60,2020-06-04 12:00:00,3161.808,20.0,2.4,83.0,0.0,0.0,1,1,84,4,12,0,0
