,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
28560,15,2020-06-01 00:00:00,2392.254,17.0,2.0,100.0,1.1,0.0,1,0,0,1,0,0,0
28561,15,2020-06-01 01:00:00,2373.786,17.2,2.3,99.0,0.1,0.0,1,0,1,1,1,0,0
28562,15,2020-06-01 02:00:00,2139.534,17.2,3.7,98.0,0.0,0.0,1,0,2,1,2,0,0
28563,15,2020-06-01 03:00:00,2092.472325,16.7,3.1,99.0,0.0,0.0,1,0,3,1,3,0,0
28564,15,2020-06-01 04:00:00,1610.928,16.9,3.5,98.0,0.0,0.0,1,0,4,1,4,0,0
28565,15,2020-06-01 05:00:00,1596.186,16.6,3.6,99.0,0.0,0.0,1,0,5,1,5,0,0
28566,15,2020-06-01 06:00:00,1705.86,16.7,2.4,99.0,0.1,0.0,1,0,6,1,6,0,0
28567,15,2020-06-01 07:00:00,2286.144,16.9,3.3,94.0,0.0,0.2,1,0,7,1,7,0,0
28568,15,2020-06-01 08:00:00,2568.51,17.9,2.7,88.0,0.0,0.4,1,0,8,1,8,0,0
28569,15,2020-06-01 09:00:00,1944.162,19.5,2.7,78.0,0.0,0.9,1,0,9,1,9,0,0
28570,15,2020-06-01 10:00:00,1932.822,20.7,3.2,68.0,0.0,1.0,1,0,10,1,10,0,0
28571,15,2020-06-01 11:00:00,1946.754,22.4,3.4,58.0,0.0,1.0,1,0,11,1,11,0,0
28572,15,2020-06-01 12:00:00,1924.56,23.2,4.8,49.0,0.0,1.0,1,0,12,1,12,0,0
28573,15,2020-06-01 13:00:00,1919.862,22.8,4.3,45.0,0.0,1.0,1,0,13,1,13,0,0
28574,15,2020-06-01 14:00:00,1857.978,23.6,4.4,47.0,0.0,1.0,1,0,14,1,14,0,0
28575,15,2020-06-01 15:00:00,2241.594,23.1,5.3,45.0,0.0,1.0,1,0,15,1,15,0,0
28576,15,2020-06-01 16:00:00,2197.368,22.9,5.2,43.0,0.0,1.0,1,0,16,1,16,0,0
28577,15,2020-06-01 17:00:00,2187.324,22.2,4.6,44.0,0.0,1.0,1,0,17,1,17,0,0
28578,15,2020-06-01 18:00:00,1975.428,21.6,4.6,50.0,0.0,1.0,1,0,18,1,18,0,0
28579,15,2020-06-01 19:00:00,1369.386,19.9,2.5,58.0,0.0,1.0,1,0,19,1,19,0,0
28580,15,2020-06-01 20:00:00,1229.094,17.3,1.9,72.0,0.0,0.3,1,0,20,1,20,0,0
28581,15,2020-06-01 21:00:00,1207.224,16.1,2.8,80.0,0.0,0.0,1,0,21,1,21,0,0
28582,15,2020-06-01 22:00:00,1182.114,15.2,1.2,87.0,0.0,0.0,1,0,22,1,22,0,0
28583,15,2020-06-01 23:00:00,2249.37,14.6,0.5,90.0,0.0,0.0,1,0,23,1,23,0,0
28584,15,2020-06-02 00:00:00,2373.462,14.1,0.5,94.0,0.0,0.0,1,0,24,2,0,0,0
28585,15,2020-06-02 01:00:00,2362.77,13.6,0.2,94.0,0.0,0.0,1,0,25,2,1,0,0
28586,15,2020-06-02 02:00:00,1992.438,13.8,0.9,92.0,0.0,0.0,1,0,26,2,2,0,0
28587,15,2020-06-02 03:00:00,1527.336,13.9,0.4,95.0,0.0,0.0,1,0,27,2,3,0,0
28588,15,2020-06-02 04:00:00,1490.562,13.2,0.1,97.0,0.0,0.0,1,0,28,2,4,0,0
28589,15,2020-06-02 05:00:00,1577.88,13.4,0.7,98.0,0.0,0.0,1,0,29,2,5,0,0
28590,15,2020-06-02 06:00:00,2082.996,14.5,0.4,96.0,0.0,0.0,1,0,30,2,6,0,0
28591,15,2020-06-02 07:00:00,2476.17,15.7,0.3,91.0,0.0,0.0,1,0,31,2,7,0,0
28592,15,2020-06-02 08:00:00,2723.382,16.5,0.9,81.0,0.0,0.0,1,0,32,2,8,0,0
28593,15,2020-06-02 09:00:00,1849.068,17.8,1.6,69.0,0.0,0.0,1,0,33,2,9,0,0
28594,15,2020-06-02 10:00:00,1831.896,18.7,0.7,64.0,0.0,0.0,1,0,34,2,10,0,0
28595,15,2020-06-02 11:00:00,1820.394,18.4,1.8,70.0,0.0,0.0,1,0,35,2,11,0,0
28596,15,2020-06-02 12:00:00,1833.03,17.5,3.5,78.0,0.2,0.0,1,0,36,2,12,0,0
28597,15,2020-06-02 13:00:00,1838.862,18.2,4.9,68.0,0.9,0.0,1,0,37,2,13,0,0
28598,15,2020-06-02 14:00:00,1785.24,21.0,6.8,51.0,0.0,0.4,1,0,38,2,14,0,0
28599,15,2020-06-02 15:00:00,1809.864,22.7,4.6,45.0,0.0,0.9,1,0,39,2,15,0,0
28600,15,2020-06-02 16:00:00,1810.931294,22.2,3.4,51.0,0.0,0.2,1,0,40,2,16,0,0
28601,15,2020-06-02 17:00:00,2180.52,21.5,2.2,56.0,0.0,0.0,1,0,41,2,17,0,0
28602,15,2020-06-02 18:00:00,1969.758,21.4,1.9,58.0,0.0,0.0,1,0,42,2,18,0,0
28603,15,2020-06-02 19:00:00,1324.674,21.2,2.1,61.0,0.0,0.0,1,0,43,2,19,0,0
28604,15,2020-06-02 20:00:00,1268.298,20.6,1.0,64.0,0.0,0.0,1,0,44,2,20,0,0
28605,15,2020-06-02 21:00:00,1255.338,19.9,1.4,74.0,0.0,0.0,1,0,45,2,21,0,0
28606,15,2020-06-02 22:00:00,1238.328,19.4,0.2,79.0,0.0,0.0,1,0,46,2,22,0,0
28607,15,2020-06-02 23:00:00,1659.5685,19.0,2.0,87.0,0.0,0.0,1,0,47,2,23,0,0
28608,15,2020-06-03 00:00:00,2833.056,18.4,2.1,93.0,0.0,0.0,1,0,48,3,0,0,0
28609,15,2020-06-03 01:00:00,2834.028,18.3,1.0,96.0,0.0,0.0,1,0,49,3,1,0,0
28610,15,2020-06-03 02:00:00,2823.336,18.3,0.8,97.0,0.0,0.0,1,0,50,3,2,0,0
28611,15,2020-06-03 03:00:00,2297.97,18.3,0.9,98.0,0.0,0.0,1,0,51,3,3,0,0
