,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
42840,22,2020-06-01 00:00:00,850.176,19.9,1.4,83.0,0.0,0.0,1,0,0,1,0,0,0
42841,22,2020-06-01 01:00:00,878.688,19.3,0.9,89.0,0.0,0.0,1,0,1,1,1,0,0
42842,22,2020-06-01 02:00:00,879.9839999999998,18.5,0.7,94.0,0.2,0.0,1,0,2,1,2,0,0
42843,22,2020-06-01 03:00:00,882.9,18.5,0.3,96.0,0.4,0.0,1,0,3,1,3,0,0
42844,22,2020-06-01 04:00:00,885.492,18.6,1.5,95.0,0.0,0.0,1,0,4,1,4,0,0
42845,22,2020-06-01 05:00:00,884.196,18.5,1.1,92.0,0.0,0.0,1,0,5,1,5,0,0
42846,22,2020-06-01 06:00:00,946.08,18.3,1.3,95.0,0.0,0.0,1,0,6,1,6,0,0
42847,22,2020-06-01 07:00:00,1005.696,18.6,1.5,89.0,0.0,0.0,1,0,7,1,7,0,0
42848,22,2020-06-01 08:00:00,1077.624,19.5,1.9,81.0,0.0,0.2,1,0,8,1,8,0,0
42849,22,2020-06-01 09:00:00,1205.604,20.7,3.0,68.0,0.0,1.0,1,0,9,1,9,0,0
42850,22,2020-06-01 10:00:00,1273.32,21.9,3.1,61.0,0.0,1.0,1,0,10,1,10,0,0
42851,22,2020-06-01 11:00:00,1259.712,23.2,3.4,50.0,0.0,1.0,1,0,11,1,11,0,0
42852,22,2020-06-01 12:00:00,1201.392,24.4,2.9,45.0,0.0,1.0,1,0,12,1,12,0,0
42853,22,2020-06-01 13:00:00,1201.716,25.3,4.1,38.0,0.0,1.0,1,0,13,1,13,0,0
42854,22,2020-06-01 14:00:00,1235.088,26.1,3.4,36.0,0.0,1.0,1,0,14,1,14,0,0
42855,22,2020-06-01 15:00:00,1235.412,26.1,3.3,35.0,0.0,1.0,1,0,15,1,15,0,0
42856,22,2020-06-01 16:00:00,1212.0839999999996,26.1,2.1,36.0,0.0,1.0,1,0,16,1,16,0,0
42857,22,2020-06-01 17:00:00,1121.04,25.3,3.2,34.0,0.0,1.0,1,0,17,1,17,0,0
42858,22,2020-06-01 18:00:00,1005.048,24.6,3.4,31.0,0.0,1.0,1,0,18,1,18,0,0
42859,22,2020-06-01 19:00:00,957.744,22.7,2.4,32.0,0.0,1.0,1,0,19,1,19,0,0
42860,22,2020-06-01 20:00:00,935.388,21.2,2.0,41.0,0.0,0.4,1,0,20,1,20,0,0
42861,22,2020-06-01 21:00:00,919.188,19.7,0.6,46.0,0.0,0.0,1,0,21,1,21,0,0
42862,22,2020-06-01 22:00:00,896.832,18.7,1.4,53.0,0.0,0.0,1,0,22,1,22,0,0
42863,22,2020-06-01 23:00:00,891.972,18.0,1.1,60.0,0.0,0.0,1,0,23,1,23,0,0
42864,22,2020-06-02 00:00:00,857.628,16.3,1.2,66.0,0.0,0.0,1,0,24,2,0,0,0
42865,22,2020-06-02 01:00:00,862.164,16.2,1.2,72.0,0.0,0.0,1,0,25,2,1,0,0
42866,22,2020-06-02 02:00:00,851.472,16.3,0.7,77.0,0.0,0.0,1,0,26,2,2,0,0
42867,22,2020-06-02 03:00:00,855.36,16.1,0.4,78.0,0.0,0.0,1,0,27,2,3,0,0
42868,22,2020-06-02 04:00:00,843.048,15.7,0.8,78.0,0.0,0.0,1,0,28,2,4,0,0
