,num,date_time,kWH,C,m/s,wet,mm,hr,non_electric_aircondition,sunlight,time_idx,Week,24Hour,holiday,Weekend
102000,51,2020-06-01 00:00:00,1318.194,17.6,2.5,92.0,0.8,0.0,0,1,0,1,0,0,0
102001,51,2020-06-01 01:00:00,1124.766,17.7,2.9,91.0,0.3,0.0,0,1,1,1,1,0,0
102002,51,2020-06-01 02:00:00,1029.51,17.5,3.2,91.0,0.0,0.0,0,1,2,1,2,0,0
102003,51,2020-06-01 03:00:00,984.312,17.1,3.2,91.0,0.0,0.0,0,1,3,1,3,0,0
102004,51,2020-06-01 04:00:00,980.748,17.0,3.3,92.0,0.0,0.0,0,1,4,1,4,0,0
102005,51,2020-06-01 05:00:00,1016.55,16.9,3.4,93.0,0.0,0.0,0,1,5,1,5,0,0
102006,51,2020-06-01 06:00:00,1243.998,16.7,3.4,90.0,0.1,0.0,0,1,6,1,6,0,0
102007,51,2020-06-01 07:00:00,1485.54,16.9,2.3,86.0,0.0,0.1,0,1,7,1,7,0,0
102008,51,2020-06-01 08:00:00,1544.346,17.8,3.3,80.0,0.0,0.3,0,1,8,1,8,0,0
102009,51,2020-06-01 09:00:00,1507.41,19.3,2.1,73.0,0.0,0.7,0,1,9,1,9,0,0
102010,51,2020-06-01 10:00:00,1532.682,20.5,3.4,62.0,0.0,1.0,0,1,10,1,10,0,0
102011,51,2020-06-01 11:00:00,1493.964,22.1,3.6,52.0,0.0,1.0,0,1,11,1,11,0,0
102012,51,2020-06-01 12:00:00,1529.766,23.1,4.0,49.0,0.0,1.0,0,1,12,1,12,0,0
102013,51,2020-06-01 13:00:00,1511.136,23.1,5.1,42.0,0.0,1.0,0,1,13,1,13,0,0
102014,51,2020-06-01 14:00:00,1449.414,23.6,5.1,39.0,0.0,1.0,0,1,14,1,14,0,0
102015,51,2020-06-01 15:00:00,1411.83,23.8,5.5,40.0,0.0,1.0,0,1,15,1,15,0,0
